location,text,hashtags,tweetcreatedts
New York City,"New York Philharmonic cancels their entire concert season through June 2021, due to COVID-19. This marks the first time in its 178-year history that the New York Philharmonic has been forced to cancel an entire concert season. https://t.co/TF8IBSTsDN https://t.co/bl4E6KVpQU",[],2020-10-13 18:15:08
"New York, NY","Join #WunderbarTogether &amp; @gmfus tomorrow at 10am EDT for “New Work, New Normal?” Professor Jutta Allmendinger and Steven Hill will discuss how COVID-19 affects the future of work/living on both sides of the Atlantic. RSVP:  https://t.co/gUt1UkMEDK  @wunderbar2gethr https://t.co/ZPukZzBUJK","[{'text': 'WunderbarTogether', 'indices': [5, 23]}]",2020-10-13 18:15:06
"San Francisco, Bay Area","NEW VIDEO: Trump is pretending Regeneron cured him of Covid-19 BECAUSE HE OWNED STOCK IN THE COMPANY and is buddies with the CEO. Plus the SCOTUS hearings: SuperSpreader II. 

The Worst Person In The World No. 4 here: https://t.co/Th9jTg3L8l 

The Short Version below: https://t.co/w1Hnq4lzlp",[],2020-10-13 18:15:04
"New York, USA","Here’s everything that has to happen before a COVID-19 vaccine can be released.

More importantly, here's how to tell a political stunt from a real vaccine. https://t.co/clnTvOFqOs",[],2020-10-13 18:15:04
l London I New York I,Pharmaceutical companies are racing to find vaccines to end the coronavirus pandemic. A big fringe benefit is to get public credit — and to use an improved image to fend off government efforts to more heavily regulate the industry. https://t.co/ucorn7eHAG,[],2020-10-13 18:15:03
"San Francisco, CA",A bit of good news...Several historically Black colleges and universities will share a $15 million dollar donation over the next three years from the Bill and Melinda Gates Foundation to support Covid-19 testing on their campuses.  https://t.co/BXh0Boln8H via @WSJ,[],2020-10-13 18:15:02
"Chicago, IL","Rudy Giuliani on COVID-19: “People don’t die of this disease anymore.”

The current seven day average in the U.S. is almost 700 deaths a day.  https://t.co/Bvi5SMFbu8",[],2020-10-13 18:14:57
"New York, USA",Camavinga after finding out Ronaldo tested positive for COVID-19 https://t.co/U97ZbO2hGY https://t.co/p3bd28Izad,[],2020-10-13 18:14:47
"Chicago, IL",Johnson &amp; Johnson cooked up a zombie during their COVID-19 vaccine trials so I’ll be ordering some swords within the next week or two,[],2020-10-13 18:14:42
"San Francisco, CA","The wait for a COVID-19 testing appointment from CityTestSF as of 11:14 AM is:

SoMa: 9 days
Embarcadero: 6 days",[],2020-10-13 18:14:39
"new york city, los angeles",(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 18:14:38
"downtown Los Angeles, CA","@realDonaldTrump If you cannot keep yourself free of Covid-19, you need to shut up about healthcare!",[],2020-10-13 18:14:38
New York City,"Take a listen: Infectious diseases expert Dr. Priya Nori of @MontefioreID discusses navigating #flu season in the time of #Covid19 with @AllOfItWNYC on @WNYC
 https://t.co/qCMfF2z2ga

@MontefioreNYC @montefioreIM @EinsteinMed #infectiousdiseases #Influenza #fluvid #getyourflushot","[{'text': 'flu', 'indices': [116, 120]}]",2020-10-13 18:14:27
Los Angeles,"@markjburns88 Hey Mark...just wanted to let you know that we, the @WNBA, also successfully competed in a bubble with zero positive Covid-19 cases. I’m sure you knew that though and it wasn’t intentional that you didn’t mention any women sports leagues in this feat🤗",[],2020-10-13 18:14:26
"New York, NY","@ChelseaClinton explains: “We have to do everything we can to combat misinformation and to continue to promote the use of vaccination against COVID-19 and other infectious diseases, and we have to do that as if our lives depend on it because they do.” https://t.co/dVyPEqLrCK",[],2020-10-13 18:14:19
"Chicago, IL","Michigan Supreme Court rules against Gov. Whitmer’s #lockdown orders and denies Whitmer’s request to delay removing emergency powers.
Supreme Court says she doesn’t have unilateral right to extend state of emergency.
#COVID19 #laws
#Illinois #travel
https://t.co/krZX578lPK","[{'text': 'lockdown', 'indices': [67, 76]}]",2020-10-13 18:14:15
"Chicago, IL","Broadway and Off-Broadway shows will be shut down through May 30, 2021 as COVID-19 continues. 
Ii will be a long intermission but imagine the day that tourists return, Broadway lights are up and actors go back on stage!
(Photo by Emilio Madrid for https://t.co/2bk0YaQAt1) https://t.co/8pt9Ilalc2",[],2020-10-13 18:14:14
"New York, USA","#COVID19 |
Juventus forward Cristiano Ronaldo has tested positive for COVID-19. He is a doubt for the Champions League clash against Barca on 28th October.","[{'text': 'COVID19', 'indices': [14, 22]}]",2020-10-13 18:14:12
"New York, NY",🚨 Breaking News: Cristiano Ronaldo tested positive for Covid-19. https://t.co/S1HtxZW65R,[],2020-10-13 18:14:12
"New York, USA",BREAKING: @Cristiano has tested positive for COVID-19. He has left the Portugal squad to self-isolate. https://t.co/pZEpLGV1j1,[],2020-10-13 18:14:07
New York City  /  fb.com/nydailynews,"COVID-19 has put the MTA in such a dire financial hole that one in every four dollars the agency brings in next year will go to paying off debt, says a report released by state Comptroller Tom DiNapoli.
https://t.co/t487sgg3nc",[],2020-10-13 18:14:07
"Chicago, IL","Still untethered from reality, Trump thinks McConnell will agree to a big COVID-19 relief package https://t.co/S8s9qt3cfr",[],2020-10-13 18:14:06
"Chicago, IL","TV personality Heidi Klum has canceled her 2020 Halloween party due to COVID-19.
Klum told the Hollywood Reporter that she starts thinking about her Halloween costume as soon as the party is over the year before. What else is there to think about? (Photo:Taylor Hill/Getty Images) https://t.co/l7YOjMUl9Z",[],2020-10-13 18:14:03
"San Francisco, CA","If Republicans focused their energy for taking health care away from millions and ending protections for preexisting conditions into a science-based, strategic national plan to stop the #coronavirus, there’d be fewer empty chairs at America’s kitchen tables. #TruthTuesdays #vote",[],2020-10-13 18:14:03
"Los Angeles, CA",Biden’s son-in-law advises campaign on pandemic while investing in Covid-19 startups https://t.co/17C8D2aQyM,[],2020-10-13 18:14:02
"New York, USA","(🌕) To be available for the match against Barcelona, Ronaldo must test negative for COVID-19 at least 7 days before the game as per UEFA’s protocol. @romeoagresti #FCB 🚨🦠🇵🇹",[],2020-10-13 18:13:59
"Miami, FL","THIS WEEK: Join us for a 1-hour conversation w/ Dr. @Susan_M_Johnson on Thursday, October 15 at 6:30 pm EDT. Johnson will discuss her new book Where Teachers Thrive and its lessons for educators in a Covid-19 world. Register: https://t.co/x0qiePvu7x https://t.co/OyJ2HzIPeC",[],2020-10-13 18:13:58
"San Francisco, California","Jesus Christ, Superspreader? 
Preacher-musician Sean Feucht stages Nashville concert, ignoring Covid-19 precautions
https://t.co/CVpQmbgIE2",[],2020-10-13 18:13:58
"New York, USA",📰[@elchiringuitotv🥇] | Cristiano Ronaldo tests positive for Covid 19. We wish him a Speedy Recovery 👊🏻 https://t.co/TyN2gPnzDX,[],2020-10-13 18:13:56
"New York, USA",Cristiano Ronaldo has tested positive for COVID-19.,[],2020-10-13 18:13:50
"Chicago, IL","Covid-19 adds to the suffering mink populations experience at breeding farms.
Over 12,000 mink have died in Utah and Wisconsin from the virus spread by humans. 
The Humane Society has called for closing down the fur industry to end suffering inherent in fur farming.
Photo: AP https://t.co/nmWAOeP5Jl",[],2020-10-13 18:13:47
"Chicago, Illinois","25-year-old man first in U.S. to catch COVID twice, study says https://t.co/3TXxJpFSXV",[],2020-10-13 18:13:47
Los Angeles,"Nearly 5000 Michigan college students, staff part of active COVID-19 outbreaks - Michigan Radio https://t.co/iWjz6eupMa https://t.co/mDajc06lPF",[],2020-10-13 18:13:33
"New York, USA","Haredi health pioneer Meshi-Zahav: COVID-19 defiance fuels anti-Semitism, sullies God's name

https://t.co/OrAocK3bM0",[],2020-10-13 18:13:30
Chicago suburbs,"@markjburns88 Hey Mark...just wanted to let you know that we, the @WNBA, also successfully competed in a bubble with zero positive Covid-19 cases. I’m sure you knew that though and it wasn’t intentional that you didn’t mention any women sports leagues in this feat🤗",[],2020-10-13 18:13:18
Chicago,"The zine I’m coordinating of is now up for preorder! This was such a blast to help out with and half the profits are going to the Navajo &amp; Hopi COVID-19 Relief fund!

(To @AJemaineClement  @HARVEYGUILLEN @porksmith  @m_proksch @HamillHimself you all are welcome to free copies!) https://t.co/uyC0iiKswg",[],2020-10-13 18:13:12
Cast Iron Skillet (Chicago),"Remember that time there was a giant scandal regarding Senators selling stock after hearing about Covid-19 instead of warning the American people?

Then Sen. Feinstein was implicated thus the media killed the story? 

Yeah we're in a failed state btw",[],2020-10-13 18:13:11
"New York, NY",.@AGCS_Insurance released a study highlighting #insurance #claims trends related to #COVID19. For more information and to access the study: https://t.co/xkg2f295jc https://t.co/hGCcqXglMe,"[{'text': 'insurance', 'indices': [47, 57]}, {'text': 'claims', 'indices': [58, 65]}, {'text': 'COVID19', 'indices': [84, 92]}]",2020-10-13 18:13:07
"New York, USA","@markjburns88 Hey Mark...just wanted to let you know that we, the @WNBA, also successfully competed in a bubble with zero positive Covid-19 cases. I’m sure you knew that though and it wasn’t intentional that you didn’t mention any women sports leagues in this feat🤗",[],2020-10-13 18:13:02
"Chicago, IL","In the three weeks since just before @GovHolcomb announced lifting of nearly all coronavirus restrictions, COVID-19 hospitalizations are up 70% and 7-day average of new infections is up 90%. State's also added 111 new deaths in past week. 
https://t.co/ciMZgAsUyX",[],2020-10-13 18:13:01
"Chicago, IL","Illinois health officials announced Tuesday another 29 people have died from the coronavirus, raising the state’s death toll to 9,026. https://t.co/Id4BM8E5Wz",[],2020-10-13 18:12:58
"San Francisco, CA",New CDC Study Finds Majority of Those Infected with COVID-19 ‘Always’ Wore Masks https://t.co/FcHH7VgUCU,[],2020-10-13 18:12:55
"New York, USA","I saw someone in a comment today casually describe waking up every day in 2020 with the phrase “new liver, same eagles” and I can’t stop thinking about how truly apt that description is.  #lockdown #2020",[],2020-10-13 18:12:48
"New York, USA","Soccer star Cristiano Ronaldo has tested positive for COVID-19, Portugal's Football Federation said, adding that the Juventus striker has no symptoms and is in isolation https://t.co/rqOLcwiJzq https://t.co/YYsnNpbeLi",[],2020-10-13 18:12:36
Chicagoland,"Heartbreaking news: Mayor of Manchester Lonnie Norman has died from COVID-19. 
According to his office, he was hospitalized Oct 1 and passed away this morning @NC5 https://t.co/bT7nvED8hQ",[],2020-10-13 18:12:32
"New York, USA","Johnson &amp; Johnson paused all trials of its Covid-19 vaccine, including a final-stage U.S. study, after a volunteer had an unexplained illness https://t.co/iUVdBDyzSP",[],2020-10-13 18:12:18
"New York, USA","NEW VIDEO: Here’s why Trump is pretending Regeneron cured him of Covid-19: he OWNED STOCK IN THE COMPANY and is buddies with the CEO. Plus the SCOTUS hearings: SuperSpreader II. 

The Worst Person In The World No. 4 here: https://t.co/Th9jTg3L8l 

The Short Version below: https://t.co/wTpkZHszSz",[],2020-10-13 18:12:18
"New York, USA","For more on the transformation of our workplaces and societies, accelerated by COVID-19, subscribe to our newsletter: https://t.co/oOzufutOsc https://t.co/JW1YEtAhGz",[],2020-10-13 18:12:10
"Chicago, IL","Hi, it's been a while. Sorry. It was necessary to take a break from the charts.

We've reached a COVID-19 grim milestone: surpassing 9,000 deaths in IL. I remember sobbing on the couch when @GovPritzker announced the first known death on March 17. Seven months on, here we are...",[],2020-10-13 18:12:09
Western New York,Why is all of the pressure on PELOSI to accept a deficient deal for additional COVID-19 relief but none is on the Senate GOP to even *consider* additional relief?,[],2020-10-13 18:12:08
New York,"One of the most chilling moments in TOTALLY UNDER CONTROL is when the filmmakers show a Christian doomsday cult in South Korea that held a superspreader event, and then you realize, oh but in the US those people were IN CHARGE. Anyway, review: https://t.co/DzDmRjBkq5",[],2020-10-13 18:12:06
"Los Angeles, CA","A scholar of authoritarian regimes reflects on Donald Trump’s framing of himself as a heroic individual who  contracted COVID-19 in the line of duty, and overcame it quickly because of his uncommon will and indomitable physicality.
https://t.co/tp7QX9ULGc",[],2020-10-13 18:12:04
"New York, USA","PODCAST: The Cholesterol Paradox - should you throw away your cholesterol lowering medication? Dr. Mitchell talks with Dr. Stephen Sinatra, nationally well-known integrative cardiologist.
#health #nyc #podcast #cholesterol
https://t.co/WMuvsZww1y https://t.co/0mcJbcri1W","[{'text': 'health', 'indices': [188, 195]}, {'text': 'nyc', 'indices': [196, 200]}, {'text': 'podcast', 'indices': [201, 209]}, {'text': 'cholesterol', 'indices': [210, 222]}]",2020-10-13 18:12:00
"New York, USA","🚨 The Portuguese national team confirm that Cristiano Ronaldo has tested positive for COVID-19. He is doing well, without symptoms, and is in isolation. Juventus-Barça is on October 28th",[],2020-10-13 18:11:59
Chicago  ✶ ✶ ✶ ✶,"This just in: Health officials announce 2,851 new cases of COVID-19 and 29 additional deaths in Illinois; State has now surpassed 9,000 deaths: https://t.co/ISrLSmX5eg",[],2020-10-13 18:11:55
"Los Angeles, CA","Covid cases are on the rise again, protect  you and your loved ones with a Slipp-Nott Antibacterial Mat. Slip-Nott kills 99% of germs,bacteria and viruses on shoes. https://t.co/ld0fVghXsa #Covid_19 #coronavirus #StayHealthy https://t.co/yjEeh1FP27","[{'text': 'Covid_19', 'indices': [189, 198]}, {'text': 'coronavirus', 'indices': [199, 211]}, {'text': 'StayHealthy', 'indices': [212, 224]}]",2020-10-13 18:11:53
"Miami, Florida","'Like we're going into quarantine': Americans plan to stockpile food this fall over fears of COVID-19 surge, election unrest https://t.co/xkgiGSaYR1 via @Yahoo",[],2020-10-13 18:11:45
New York State,VIRGINIA GOVERNOR TARGETED IN ALLEGED KIDNAPPING PLOT: Virginia Gov. Ralph Northam holds a press conference to provide updates on the state’s battle against the COVID-19 outbreak.  https://t.co/OwJ4hMSaL0,[],2020-10-13 18:11:39
"San Francisco, CA","Small businesses - SF Shines for Reopening now includes grants to help your business implement COVID-19 safety measures! 

For full details, visit https://t.co/Tr79Gzl8j5. https://t.co/xupYyG6A1E",[],2020-10-13 18:11:34
Los Angeles,"Rudy Giuliani, campaigning for Trump on Oct. 12: “People don’t die from this disease [COVID-19] anymore.” A lethally dangerous lie.",[],2020-10-13 18:11:28
Los Angeles / Long Beach ,They finally added a new question when signing up for a covid-19 test. https://t.co/I0el88tPPG,[],2020-10-13 18:11:12
Los Angeles,What Small Business Owners Need To Know About Taxes And Selling Online In The Covid-19 Era via @forbes https://t.co/sdCAaaCj1c,[],2020-10-13 18:11:11
"New York, NY","A scholar of authoritarian regimes reflects on Donald Trump’s framing of himself as a heroic individual who  contracted COVID-19 in the line of duty, and overcame it quickly because of his uncommon will and indomitable physicality.
https://t.co/tp7QX9ULGc",[],2020-10-13 18:11:04
New York,"@holland_tom There was no vaccine for the 1918 flu and it circulates to this day. The same will almost certainly happen with Covid-19: it will cease to be a serious cause of excess mortality and will become just another endemic respiratory virus.  In most of the world, this is already true.",[],2020-10-13 18:10:47
New York ,VIRGINIA GOVERNOR TARGETED IN ALLEGED KIDNAPPING PLOT: Virginia Gov. Ralph Northam holds a press conference to provide updates on the state’s battle against the COVID-19 outbreak.  https://t.co/OwJ4hMSaL0,[],2020-10-13 18:10:47
Los Angeles Area,"Gov. Newsom is sending a team of people to theme parks open in other states to learn what precautions they are taking to avoid the spread of COVID-19.

@loriweisberg and @hugomartin report: https://t.co/xWJXr1fun1",[],2020-10-13 18:10:46
New York City,"Here's my story (adapted from an earlier version online) on 8 of the most persistent myths about COVID-19, from the virus being ""just the flu"" to the idea that it was engineered in a lab, and why people buy into them: https://t.co/YqSNLQQ8WU",[],2020-10-13 18:10:42
"New York, NY","When Trump claimed to be a multi-millionaire, we didn't suspect he was talking about covid-19 cases contracted on his watch.

Eight. Million. https://t.co/qwyzEm3DgC",[],2020-10-13 18:10:39
New York City,"Now on @sciam: A special report on misinformation, featuring stories on the election, vaccine skepticism, and some of the biggest myths about COVID-19: https://t.co/QcSlwMUey2",[],2020-10-13 18:10:36
"New York, NY","Far more Americans have died as a result of the COVID-19 pandemic than have been counted and reported, according to new research published Monday in the Journal of the American Medical Association
https://t.co/OQxSxlBbcE",[],2020-10-13 18:10:25
"San Francisco, CA",".@MilpitasPD search for “armed &amp; dangerous” homicide suspect, @PGE4Me warns of a #PSPS tomorrow, #California #Covid_19 hospitalizations drop &amp; more on #PIXNow for #IGTV here with @MaryKPIX: https://t.co/fxA9StwxPP https://t.co/3RGHPCC0iy","[{'text': 'PSPS', 'indices': [97, 102]}, {'text': 'California', 'indices': [113, 124]}, {'text': 'Covid_19', 'indices': [125, 134]}]",2020-10-13 18:10:18
Chicago,(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 18:10:18
"Los Angeles, CA","In 2018, the “Red for Ed” teachers' strike wave exploded in West Virginia and then expanded beyond. It shook the foundations of public education and teacher unionism — and may play a key role in fighting COVID-induced austerity in the near future. https://t.co/Q7Q22jKtO1",[],2020-10-13 18:10:12
"San Francisco, CA","CBP Baltimore Field Office Seizes nearly 59,000 Counterfeit COVID-19 Facemasks and other Test Kits and Medications https://t.co/sWkhOCDXCo",[],2020-10-13 18:10:06
Chicago,LabCorp Receives EUA from FDA for New High-Speed COVID-19 Test https://t.co/1jht30jZZa https://t.co/YrO1GP3hsb,[],2020-10-13 18:10:05
Chicago,"NEW:

In response to our reporting on a group of ""wellness"" doctors promoting an unproven COVID-19 treatment, @CongressmanRaja has called on the @US_FDA to investigate. 

https://t.co/nHr8Z1dLGy",[],2020-10-13 18:10:05
"New York, USA","ICYMI: Johnson &amp; Johnson $JNJ paused clinical trials for its COVID-19 vaccine candidate after an unexplained illness by a participant. J&amp;J said such pauses “are not uncommon in clinical trials.

https://t.co/TGMA9xS0R7",[],2020-10-13 18:10:05
San Francisco ,"Cannabis has Increased in Popularity among Older Adults. And its Changing Lives for the Better. 

https://t.co/PIpuiNMGYM

#regennabis #hemp #cbd #un #sdg #sustainability #cannabis #innovation #unsdgs #packaging #sustainable #hempindustry #health #elderly #wellness #hempindustry","[{'text': 'regennabis', 'indices': [123, 134]}, {'text': 'hemp', 'indices': [135, 140]}, {'text': 'cbd', 'indices': [141, 145]}, {'text': 'un', 'indices': [146, 149]}, {'text': 'sdg', 'indices': [150, 154]}, {'text': 'sustainability', 'indices': [155, 170]}, {'text': 'cannabis', 'indices': [171, 180]}, {'text': 'innovation', 'indices': [181, 192]}, {'text': 'unsdgs', 'indices': [193, 200]}, {'text': 'packaging', 'indices': [201, 211]}, {'text': 'sustainable', 'indices': [212, 224]}, {'text': 'hempindustry', 'indices': [225, 238]}, {'text': 'health', 'indices': [239, 246]}, {'text': 'elderly', 'indices': [247, 255]}, {'text': 'wellness', 'indices': [256, 265]}, {'text': 'hempindustry', 'indices': [266, 279]}]",2020-10-13 18:10:04
Los Angeles.  ,VIRGINIA GOVERNOR TARGETED IN ALLEGED KIDNAPPING PLOT: Virginia Gov. Ralph Northam holds a press conference to provide updates on the state’s battle against the COVID-19 outbreak.  https://t.co/OwJ4hMSaL0,[],2020-10-13 18:10:01
"Los Angeles, CA","Sam Reck, 90, of Florida, says a final goodbye to his wife of 30 years, Joann, as she battled COVID-19. 

""Hi honey, hi darling, yeah it's Sam. You don't recognize me with all this junk on my face.""

She died on October 11. 

Full story via @10TampaBay 

https://t.co/zPVSkVerFV https://t.co/xm9mOlrtx9",[],2020-10-13 18:10:01
"Los Angeles, CA",(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 18:09:46
"New York, New York","Cuomo blames GOP, NY Post for controversy over nursing home COVID-19 deaths https://t.co/TTH1QRUTrV https://t.co/TY5HBGqlTM",[],2020-10-13 18:31:41
"New York, NY","Had a pleasure speaking with @DanielleBochove at the @BloombergLIVE Canadian Fixed Income Conference. We spoke about the state of our city and how COVID-19 has impacted not only our residents, businesses but also our finances. #BloombergCFI https://t.co/L29CnuRht7",[],2020-10-13 18:31:27
"Los Angeles, CA","Make sure your #HandSanitizer doesn’t contain #Methanol, which is often used in fuel and antifreeze. Methanol can be toxic when absorbed through the skin and life-threatening when ingested. ⚠ Learn more from @US_FDA: https://t.co/Dsglm4zEUr. #COVID19 https://t.co/AcPN2SocHk","[{'text': 'HandSanitizer', 'indices': [27, 41]}, {'text': 'Methanol', 'indices': [58, 67]}]",2020-10-13 18:31:26
"Los Angeles, CA","BREAKING NEWS (MSNBC, live on-air): Per NBC Medical Expert, Letter from Trump Doctor to US Voters Actually Means Trump Is ""Clearly Still Positive"" for COVID-19 Per CDC-Standard Testing Regimen; Letter Was Crafted to Hide That Startling Result As Trump Hit the Campaign Trail Again https://t.co/51RxpA0Aza",[],2020-10-13 18:31:24
Los Angeles,How workplace benefits might reflect the new reality of Covid-19 https://t.co/LMK8rhfoyy,[],2020-10-13 18:31:22
New york City.,"Balochistan CM tests positive for COVID-19, two PPP leaders put on ventilators
#ARYNews

https://t.co/WVvjJ9bBAN","[{'text': 'ARYNews', 'indices': [100, 108]}]",2020-10-13 18:31:22
"Miami, FL",Parents are now able to track the reported cases of COVID-19 at public schools in South Florida. Here's how: https://t.co/NV92gkAFbO https://t.co/GuDhPUrYSS,[],2020-10-13 18:31:20
San Francisco,Breaking: Portugal have confirmed Cristiano Ronaldo has tested positive for COVID-19. https://t.co/3yfuv1Y1Kk,[],2020-10-13 18:31:12
New York and LA,"@pattistanger it’s not just the right to choose. It’s also any use of fetal tissue research which has led to medical advances in the polio vaccine, viral infections, inherited diseases, ALS, spinal chord injuries, and REGENERON which the prez took 4 Covid-19. #RoevWade","[{'text': 'RoevWade', 'indices': [260, 269]}]",2020-10-13 18:31:09
"Los Angeles, CA","Golden Eagles: Do your part to slow the spread of COVID-19. Watch our #WellBeingU student health tips video series for reminders on how to stay safe and healthy. 

Find more resources at https://t.co/K1hT29yReG https://t.co/kImcfTxqoW","[{'text': 'WellBeingU', 'indices': [70, 81]}]",2020-10-13 18:31:09
new york,"So to recap, Amy Klobuchar wants us to derail #AmyConeyBarrett's confirmation hearing because we really need to hurry up and pass #coronavirus relief ... like the package she filibustered three weeks ago.","[{'text': 'AmyConeyBarrett', 'indices': [59, 75]}]",2020-10-13 18:31:08
San Francisco,"Pres. Trump is more worried about losing this election than he is about losing a few of his supporters to Covid-19 along the way, says @chriscuomo. https://t.co/NL8PzbtpOo https://t.co/b5vnkWcIlX",[],2020-10-13 18:31:07
San Francisco Bay Area,"Amazon’s Prime Day sale is underway. The annual shopping event, delayed this year for the first time due to the COVID-19 pandemic, have launched what some are calling the unofficial start to the holiday season. https://t.co/izgaJb96EI",[],2020-10-13 18:31:03
Los Angeles,Soccer star Cristiano Ronaldo tests positive for COVID-19. https://t.co/o6kAti8pQr https://t.co/ACk3z3I7C4,[],2020-10-13 18:30:50
"New York, NY",#Now Playing on https://t.co/V7i4mfMbUo COVID 19 PSA COMMERICAL by COVID 19 PSA COMMERICAL #Listen now on the Fleet DJ App at https://t.co/4kSpUWhIbT https://t.co/dxfNnolRZw,"[{'text': 'Now', 'indices': [0, 4]}, {'text': 'Listen', 'indices': [91, 98]}]",2020-10-13 18:30:48
"New York, NY","Cuomo blames GOP, NY Post for controversy over nursing home COVID-19 deaths https://t.co/2bIz9Ia5OH https://t.co/rvAEPK9jPa",[],2020-10-13 18:30:47
New York,"What’s up with @Apple promoting @Verizon as if they are the sole cellular provider in the world. Absolutely unnecessary while Verizon banked on Covid-19, made it harder to continue service and their “defer” payment was just splitting up your balance so you can still pay up.",[],2020-10-13 18:30:43
"Los Angeles, CA",@Stvnslva15 @CojiroRespecter @erlking @nicetryofficer quit being a prick ahha. like if ur that scared don't go outside covid-19 literally has a 99% recovery rate. if u don't wanna go out that's cool g but u have no right to tell others they can't. if we wanna take that risk let us,[],2020-10-13 18:30:42
Miami Beach,ELI LILLY ANTIBODY TRIAL PAUSED: NYT $LLY #coronavirus #coronavirusvaccine #COVID19,"[{'text': 'coronavirus', 'indices': [63, 75]}, {'text': 'coronavirusvaccine', 'indices': [76, 95]}, {'text': 'COVID19', 'indices': [96, 104]}]",2020-10-13 18:30:42
Los Angeles,"NEWS UPDATE: LA County announced that outdoor playgrounds have reopened! Please continue to follow CDC guidelines and practice #socialdistancing, #wearamask and adopt proper hygiene methods. Children under age 2 years old are not required to wear a mask😷 #YourKeyToLA #staysafe https://t.co/HvIm1p3OOV","[{'text': 'socialdistancing', 'indices': [127, 144]}, {'text': 'wearamask', 'indices': [146, 156]}, {'text': 'YourKeyToLA', 'indices': [255, 267]}, {'text': 'staysafe', 'indices': [268, 277]}]",2020-10-13 18:30:39
"Miami, FL",COVID-19 #Gyms Closing and #Membership Charges Class Action Lawsuit Investigation https://t.co/blTdHMwKk1 #classaction #coronavirus,"[{'text': 'Gyms', 'indices': [9, 14]}, {'text': 'Membership', 'indices': [27, 38]}, {'text': 'classaction', 'indices': [106, 118]}, {'text': 'coronavirus', 'indices': [119, 131]}]",2020-10-13 18:30:37
New York,"The Netherlands National Institute for Public Health confirmed Tuesday that an 89-year-old woman died after contracting the coronavirus for a second time, in what is believed to be the first known case worldwide of death after a Covid-19 reinfection:

https://t.co/hnJIiec9gT",[],2020-10-13 18:30:36
NYC // Miami // LA,ELI LILLY ANTIBODY TRIAL PAUSED: NYT $LLY #coronavirus #coronavirusvaccine #COVID19,"[{'text': 'coronavirus', 'indices': [63, 75]}, {'text': 'coronavirusvaccine', 'indices': [76, 95]}, {'text': 'COVID19', 'indices': [96, 104]}]",2020-10-13 18:30:35
"Wall Street, New York City","Interesting language on the New York City website offering guidance to those affected the Covid 19 who are NYC tenants...

https://t.co/zanVlmJNsD",[],2020-10-13 18:30:35
Los Angeles,"COVID-19+ Hospitalizations
10/12/2020

Patients: 720 (+ 356 suspected)
7d avg: 708, ⬆1.1%*

ICU Patients: 197 (+ 48 suspected)
7d avg: 192, ⬇2.5%*

Avail ICU Beds: 1025
7d avg: 962, ⬇5.1%*

* since 10/5",[],2020-10-13 18:30:33
"New York, USA",Horowitz: Someone tell Dr. Fauci: Drugs killed four times as many San Franciscans this year as COVID-19 https://t.co/xukGvRhIYx,[],2020-10-13 18:30:32
"San Francisco, CA","JFC.

Alexa, do I have COVID-19? https://t.co/obFN68pNW2",[],2020-10-13 18:30:30
"Miami, FL - Carol City (305)",Bobby Bowden is coronavirus-free and expected home this week: https://t.co/awG4kS9IZB https://t.co/q9x8Fdg7nA,[],2020-10-13 18:30:30
"Brooklyn, New York","We've gone to great lengths to prioritize student and employee safety at #Brooklyn #charterschool. See our standards, guidelines, and recommendations for #COVID-19 now. https://t.co/t8B9sdY3Pv","[{'text': 'Brooklyn', 'indices': [73, 82]}, {'text': 'charterschool', 'indices': [83, 97]}, {'text': 'COVID', 'indices': [154, 160]}]",2020-10-13 18:30:26
"New York, NY","If Republicans focused their energy for taking health care away from millions and ending protections for preexisting conditions into a science-based, strategic national plan to stop the #coronavirus, there’d be fewer empty chairs at America’s kitchen tables. #TruthTuesdays #vote",[],2020-10-13 18:30:21
"New York, NY",How technology leaders are responding to the COVID-19 crisis https://t.co/nFKutvO8TL,[],2020-10-13 18:30:21
"New York, USA","If Republicans focused their energy for taking health care away from millions and ending protections for preexisting conditions into a science-based, strategic national plan to stop the #coronavirus, there’d be fewer empty chairs at America’s kitchen tables. #TruthTuesdays #vote",[],2020-10-13 18:30:15
"New York, NY","If you have been in a high-transmission state, you must quarantine for 14 days once you get to NYC &amp; complete the Traveler Health Form: https://t.co/XiJZzM7gEZ
#NYCTestandTrace https://t.co/cm5ofnd7IK","[{'text': 'NYCTestandTrace', 'indices': [164, 180]}]",2020-10-13 18:30:15
"New York, NY","@markjburns88 Hey Mark...just wanted to let you know that we, the @WNBA, also successfully competed in a bubble with zero positive Covid-19 cases. I’m sure you knew that though and it wasn’t intentional that you didn’t mention any women sports leagues in this feat🤗",[],2020-10-13 18:30:14
