location,text,hashtags,tweetcreatedts
"San Francisco, CA","@SpeakerPelosi @realDonaldTrump 
LETS GO!!!!! AMERICAN PEOPLE ARE SUFFERING... COVID-19 RELIVE PACKAGE NOW, HELLOO!!!  #EXTENDPSP #relive",[],2020-10-09 17:21:19
"San Francisco Bay Area, CA","🚨I wrote about the rampant use of ""strength"" and ""fighting"" metaphors following Trump's COVID-19 diagnosis, the history of such language when talking about disease, and why it misleads, distracts, and makes things worse. 1/

https://t.co/3VULnpDfQQ",[],2020-10-09 17:21:18
"Miami, FL","This morning, @IvankaTrump and @jaredkushner again tested negative for COVID-19.",[],2020-10-09 17:21:16
Chicago ,"BREAKING: Trump just claimed to Rush Limbaugh that Regeneron’s anti-body treatment is “a cure” for Covid.

FACT Check: This is a blatant lie! #COVID__19",[],2020-10-09 17:21:13
"Los Angeles, CA",Here are the latest updates on the #coronavirus pandemic: https://t.co/gdUaB1vg2H,"[{'text': 'coronavirus', 'indices': [35, 47]}]",2020-10-09 17:21:12
"Chicago, IL",Let’s talk about the half life of steroid medication #COVID__19 #Election2020 #TrumpIsNotWell,"[{'text': 'COVID__19', 'indices': [70, 80]}, {'text': 'Election2020', 'indices': [81, 94]}, {'text': 'TrumpIsNotWell', 'indices': [95, 110]}]",2020-10-09 17:21:09
Los Angeles,Have you had COVID-19?,[],2020-10-09 17:21:08
"New York, USA",IT jobs rise for second straight month in September following initial impact of Covid-19 https://t.co/FEwxRcKr2t,[],2020-10-09 17:21:03
"New York, NY",Wisconsin coronavirus: State sets up field hospital for Covid-19 patients as surge overwhelms hospitals. :-( https://t.co/eI27DQ8GUg,[],2020-10-09 17:20:58
New York,@DogginTrump Yex they both have COVID-19. mr trump is not cured as well. Power right now belong to @SpeakerPelosi but they refuse to give up power.,[],2020-10-09 17:20:55
New York City,"@charliekirk11 INSANE IN THE MEMBRANE
25th Amendment Pelosi #StopTrumpsTerror 
213,016 US DEATHS #COVID__19 10/09/20
7,620,052 US INFECTED #SuperSpreaderTrump https://t.co/xvJ55cMxJ9","[{'text': 'StopTrumpsTerror', 'indices': [60, 77]}, {'text': 'COVID__19', 'indices': [97, 107]}, {'text': 'SuperSpreaderTrump', 'indices': [139, 158]}]",2020-10-09 17:20:55
"Los Angeles, CA","Also if you live in Los Angeles and will love to volunteer, Reach me Via Dm. We are in need of 5 volunteers only . All Covid-19 safety measures will be observed . Also face masks, hand gloves and hand sanitizers will be on site .",[],2020-10-09 17:20:54
"Los Angeles, CA","‼️At least 9 people who attended a church retreat have tested positive for #coronavirus—people wore masks, stood 6-10 feet apart and could only occupy half the church.

“Singing in an enclosed building is one of the riskiest exposure opportunities.”🗣🦠
https://t.co/NmVflMMoC8","[{'text': 'coronavirus', 'indices': [94, 106]}]",2020-10-09 17:20:41
"New York, NY","🚨Watching @HallieJackson press WH Deputy Press Sec. Brian Morgenstern repeatedly over the date of @realDonaldTrump’s last negative #coronavirus test makes it clear that Trump has either NOT been tested recently or tested POSITIVE.🦠

#PatientZero #COVID19
https://t.co/zIAZanVCX2",[],2020-10-09 17:20:37
Los Angeles,"#Trump rubber-stamps revised COVID-19 stimulus package, reopening talks: Larry Kudlow

https://t.co/5LxRZzLcqq","[{'text': 'Trump', 'indices': [18, 24]}]",2020-10-09 17:20:30
"Brooklyn, New York","@brianstelter Dr. Marc Siegel, after his assessment:”Trump is so healthy that 3 trillion people with COVID-19 could cough into his mouth and his body would still make disappear all that virus like it were his taxes.”",[],2020-10-09 17:20:25
"Los Angeles, CA","@Q_Estrada @IanLStrain @MarkWEccleston @OpenThreads @BMoreDefiant @MikaelKruger @saisjo1_saisjo @jsavite @toddcudd @TheeCalifornian @GaDawgforTrump @CptHuang @mebeandreaaolco @SoPhillyFred @WHurensohn @MelonieFelonie2 @DanielKTabeling @Mindpollution3 @AnomicAge @DrRedVote @americanism34 @ShoottoKill7 @keltickatie @ASK_Esq29 @TilghmanChris @Leahla0429 There are no statistics I'm aware of that show how many of those who've recovered that have various degrees of continuing health issues that developed due to COVID-19. It attacks heart, lungs and other organs leaving permanent damage. And pre-existing conditions. 👉",[],2020-10-09 17:20:24
New York,"This honor is well deserved. COVID-19 is not just a health crisis—it is also now a food crisis, and @WFP is there to respond. I’m inspired by the thousands of people in the organization who have committed their lives to fighting hunger. https://t.co/WC5bAFO5FH",[],2020-10-09 17:20:23
New York State Adirondacks,#BREAKING: @DePaulaChevy in Albany is being advised to closed for two weeks due to a cluster of #coronavirus cases linked to there. Anyone there from 9/20 to now with concerns can call Albany Co. Dept. of Health at (518) 447-4659.,"[{'text': 'BREAKING', 'indices': [10, 19]}, {'text': 'coronavirus', 'indices': [106, 118]}]",2020-10-09 17:20:22
New York City,"@Jim_Jordan @TrumpStudents INSANE IN THE MEMBRANE
25th Amendment Pelosi #StopTrumpsTerror 
213,016 US DEATHS #COVID__19 10/09/20
7,620,052 US INFECTED #SuperSpreaderTrump https://t.co/yAk2Taxy80","[{'text': 'StopTrumpsTerror', 'indices': [72, 89]}, {'text': 'COVID__19', 'indices': [109, 119]}, {'text': 'SuperSpreaderTrump', 'indices': [151, 170]}]",2020-10-09 17:20:21
"San Francisco, CA","Awair wanted to better understand the impact unhealthy outdoor #airquality has on indoor environments. Learn more about our results from aggregated #data during the smoked-filled days due to wildfires: https://t.co/Jbqz0BihGH 

#IAQ #indoorairquality #health #safety #GetAwair https://t.co/M9DMF9phIE","[{'text': 'airquality', 'indices': [63, 74]}, {'text': 'data', 'indices': [148, 153]}, {'text': 'IAQ', 'indices': [228, 232]}, {'text': 'indoorairquality', 'indices': [233, 250]}, {'text': 'health', 'indices': [251, 258]}, {'text': 'safety', 'indices': [259, 266]}, {'text': 'GetAwair', 'indices': [267, 276]}]",2020-10-09 17:20:18
NEW YORK,Video: MSNBC's Hallie Jackson presses White House deputy press secretary on Trump's last negative COVID-19 test for over 5 minutes https://t.co/6B9Fk6sO57 https://t.co/QjnkWN3fQm,[],2020-10-09 17:20:18
Chicago USA,"Looks like top scientists all over the world are lining up with the @realDonaldTrump #Covid_19 policy to 1) aggressively protect the vulnerable, and 2) OPEN schools and society! Yes - we ARE following the science! NO MORE LOCKDOWNS. #FactsMatter","[{'text': 'Covid_19', 'indices': [104, 113]}]",2020-10-09 17:20:13
"Los Angeles, CA",WATCH: @HallieJackson presses White House Deputy Press Sec. Brian Morgenstern repeatedly over the date of President Trump’s last negative Covid-19 test. https://t.co/A6wx1CPIZT,[],2020-10-09 17:20:07
New York,"So now it seems King Cuomo is looking for a “final solution” to the “Jewish problem” of COVID clusters in NYC!!

Here’s a solution, you sick tyrant: STOP BLAMING AND INCITING AGAINST THE JEWISH PEOPLE!!
https://t.co/TmYZQWqrcN",[],2020-10-09 17:19:55
Los Angeles,"The manipulation of misleading statistics over these past months has been staggering. 

Deaths are *all* deaths after a + test (only now ltd to within 28 days).

As this shows, hospitalisation data is *anyone* admitted who later receives a positive test.
https://t.co/2Yp4dqTrXL",[],2020-10-09 17:19:50
Los Angeles County,"Trump is telling Rush Limbaugh right now that there is a ""cure"" already available for Covid-19. “We have a cure. More than just a therapeutic, we have a cure.”

Yes, he's lying, per usual. But this is dangerous and unhinged lying, coming from someone jacked up on medications.",[],2020-10-09 17:19:45
"New York, NY","🚨I wrote about the rampant use of ""strength"" and ""fighting"" metaphors following Trump's COVID-19 diagnosis, the history of such language when talking about disease, and why it misleads, distracts, and makes things worse. 1/

https://t.co/3VULnpDfQQ",[],2020-10-09 17:19:44
"Los Angeles, CA","SMALL BUSINESS LOANS: Eligible applicants will receive $30,000 to use for employee payroll, working capital to continue operations, payment of outstanding business expenses and adaptive business practices needed to remain open. https://t.co/SahehutNBx",[],2020-10-09 17:19:43
"New York, USA",Spain Declares State of Emergency to Stem Madrid's Covid-19 Outbreak https://t.co/nm1Wyc6bL4 @WSJ @Inn_Fin_Grp,[],2020-10-09 17:19:42
"New York, NY","The ongoing suspension of Broadway performances due to COVID-19 will continue through May 30, 2021. #DearEvanHansen is now offering refunds for tickets purchased for performances through that date.  For more information, please visit our website: https://t.co/mMfuyKAJFV https://t.co/fvQJ1jpHIU","[{'text': 'DearEvanHansen', 'indices': [100, 115]}]",2020-10-09 17:19:42
"Chicago, Illinois, USA","As of Sept. 30, more than 44,000 meatpacking workers nationwide have tested positive for COVID-19 at 504 plants and 213 meatpacking workers have died.

#Fightfor15 #MyVoteIsEssential 

https://t.co/GO3oMGhC2V",[],2020-10-09 17:19:41
Chicago,"If we can't trust Fox to be honest about how many average Americans have Covid-19, why would we trust them to give an honest evaluation of the President's condition?",[],2020-10-09 17:19:38
"Los Angeles, CA","Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 17:19:35
"Chicago, IL","New: Former New Jersey Governor Chris Christie remains hospitalized due to Covid-19 and is under observation, according to a source familiar with his condition. @DanaBashCNN reporting",[],2020-10-09 17:19:34
"New York, NY",TRACKING POLICY CHANGES AROUND THE WORLD IN RELATION TO COVID-19: https://t.co/VxDv4q3DwP | Where does your country stand in the bigger scheme of things?  #covid19 #coronavirus #sars #moneysupply #monetarypolicy #governmentpolicy #restarteconomy #economicrestart #economics,"[{'text': 'covid19', 'indices': [155, 163]}, {'text': 'coronavirus', 'indices': [164, 176]}, {'text': 'sars', 'indices': [177, 182]}, {'text': 'moneysupply', 'indices': [183, 195]}, {'text': 'monetarypolicy', 'indices': [196, 211]}, {'text': 'governmentpolicy', 'indices': [212, 229]}, {'text': 'restarteconomy', 'indices': [230, 245]}, {'text': 'economicrestart', 'indices': [246, 262]}, {'text': 'economics', 'indices': [263, 273]}]",2020-10-09 17:19:31
"New York, NY","""The National Eating Disorders Association reported a 70 percent increase in those reaching out to their helplines compared to 2019.""

Thank you for sharing this part of your story, @nataliejohnsonm. 

https://t.co/SURf6fJXsO",[],2020-10-09 17:19:29
New York,"RT: #BenCarson tells me he believes multiple #coronavirus #vaccines will be available &amp; safe for use by end of year, Says #COVID more contagious than #flu &amp; Questions #virus origins. Talks #Trump #TrumpHealth &amp; More. See our exclusive interview 👉👉👉 https://t.co/Gg2fSfUNl0","[{'text': 'BenCarson', 'indices': [4, 14]}, {'text': 'coronavirus', 'indices': [45, 57]}, {'text': 'vaccines', 'indices': [58, 67]}, {'text': 'COVID', 'indices': [126, 132]}, {'text': 'flu', 'indices': [154, 158]}, {'text': 'virus', 'indices': [175, 181]}, {'text': 'Trump', 'indices': [197, 203]}, {'text': 'TrumpHealth', 'indices': [204, 216]}]",2020-10-09 17:19:26
"Los Angeles, CA","All Jets players and coaches have been sent home after one of the players tested positive for COVID-19, per @AdamSchefter https://t.co/TGGafr9udY",[],2020-10-09 17:19:25
Chicago,"Hello, Twitter friends! I'm talking to teachers today who are retiring earlier than anticipated due to COVID-19. For some, it's health concerns, while others say they've had it with remote learning. If you'd like to share your story, email me at: kcullotta@chicagotribune.com Thx!",[],2020-10-09 17:19:24
"Upstate New York, USA","Fox News announced Trump will do his first on-camera interview since his COVID-19 diagnosis with Tucker Carlson tonight, and Trump is apparently going to have a “medical evaluation” on television.",[],2020-10-09 17:19:19
"New York, NY","Nice feature about structural biology of #coronavirus at the New York Times. @MPIbp @BioPhysMatt @SoBuelow
https://t.co/JUauwkoTAi","[{'text': 'coronavirus', 'indices': [62, 74]}]",2020-10-09 17:19:16
Los Angeles --from Newburgh IN,Chris Christie in the hospital for his 6th day. Everyone who was in that debate prep room has had long exposure to someone shedding COVID-19 https://t.co/8UhQoyGGno,[],2020-10-09 17:19:13
"Los Angeles, CA","#TMmeditation. ""It's reduced my #anxiety by 60 - 70%,"" says film industry executive Asalle Tanha, mentioning #2020 and the #pandemic, economic depression, #fires, the coming #election, and changes at work. Quite a feat for a simple relaxation technique. https://t.co/NHF9lJKvfG","[{'text': 'TMmeditation', 'indices': [0, 13]}, {'text': 'anxiety', 'indices': [32, 40]}, {'text': 'pandemic', 'indices': [123, 132]}, {'text': 'fires', 'indices': [155, 161]}, {'text': 'election', 'indices': [174, 183]}]",2020-10-09 17:19:10
"Los Angeles, CA","Oct. 6, 2020

Former Florida State coach Bobby Bowden hospitalized with COVID-19. 

by Ralph Russo
https://t.co/AQRDfYcLjH",[],2020-10-09 17:19:05
"New York, USA","Trump is telling Rush Limbaugh right now that there is a ""cure"" already available for Covid-19. “We have a cure. More than just a therapeutic, we have a cure.”

Yes, he's lying, per usual. But this is dangerous and unhinged lying, coming from someone jacked up on medications.",[],2020-10-09 17:19:04
"New York, USA","New: Former New Jersey Governor Chris Christie remains hospitalized due to Covid-19 and is under observation, according to a source familiar with his condition. @DanaBashCNN reporting",[],2020-10-09 17:19:04
"San Francisco, CA","COVID-19 has highlighted the urgency for finance to transform in the face of widespread disruption. The time to begin that transformation is now. Register for our 9/29 webcast, The CFO agenda: Digital delivered. https://t.co/2uC9R0aedb https://t.co/Cs9PSI5ceP",[],2020-10-09 17:19:03
New York,Interactive exchange at ⁦@UNyouth_Latvia⁩ conference on #humanrights and #health. Engagement of #Youth is a must at National and 🇺🇳#UN levels! 🙏 🇱🇻#UNYouthDelegate @knipsenatalija and @KDicmane #takecarebeforeyoushare #StopCOVID19 #disinformation  ⁦@UNYouthEnvoy⁩ https://t.co/Bid62JZ9l6,"[{'text': 'humanrights', 'indices': [74, 86]}, {'text': 'health', 'indices': [91, 98]}, {'text': 'Youth', 'indices': [114, 120]}]",2020-10-09 17:19:02
Chicago,"Of course Trump told Rush Limbaugh we have a cure for Covid-19. And all the people sitting in their garages, cleaning their guns, spitting their chewing tobacco into an empty Mountain Dew bottle while gazing at the Confederate Flag they have hanging on the wall, will believe him.",[],2020-10-09 17:18:56
NEW YORK,President Trump’s most powerful GOP ally in the Senate says Congress is unlikely to deliver another big COVID-19 relief bill before the election. Mitch McConnell says he doesn’t see a deal coming because the participants are seeking political advantage. https://t.co/QDpJBCWN7K,[],2020-10-09 17:18:56
"San Francisco, CA","Employers must prepare for disagreements over #COVID19-related safety in the workplace. - Article by attorneys Elizabeth McManus and Lauri Rasnick, in @BLaw. 

#HR #emplaw #workplace #humanresources 

https://t.co/PwIo76LGVQ","[{'text': 'COVID19', 'indices': [58, 66]}]",2020-10-09 17:18:56
"Miami, FL","Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 17:18:54
"Chicago, IL","Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 17:18:54
"New York, NY",.@SenDanSullivan has totally betrayed working families with his cowardly refusal to fight for COVID-19 relief. Let's make HIM unemployed on Nov. 3rd. https://t.co/zqV8hwtmUh,[],2020-10-09 17:18:52
"New York, USA","The White House has repeatedly refused to disclose when President Trump last tested negative for COVID-19 before he announced his infection -- information that could help determine who he exposed to the virus and the severity of his illness.
https://t.co/mzn8nB1Ssn",[],2020-10-09 17:18:44
New York,"@KellyO Herman Cain timeline:

6/24 Trump rally, maskless
7/2: Tested positive for Covid-19
7/10 he’s improving
7/15 his doctors seem happy
7/27 tweets he’s really getting better
7/30 Dead

Trump should be removed until he has tested negative twice 24 hrs apart by an independent dr",[],2020-10-09 17:18:40
"Montreal, New York, Boston","Black American COVID-19 patients have an 81% greater risk of needing a ventilator and 36% greater risk of death than white patients. This gap widens with age, which may reflect the health burden of discrimination and racism.

https://t.co/LMFtrV0EzW",[],2020-10-09 17:39:00
San Francisco,"On at 10:56am: @MarkTLive explains RealMe report indicates online daters ❤️ lowered standards during COVID-19 quarantine

Listen live: https://t.co/lAk73cZ7Fn🎙️ https://t.co/i17tlMqihU",[],2020-10-09 17:39:00
"New York, USA","Why isn’t #TrumpVirus trending at #1?

Is this great 🎥 from @MeidasTouch being suppressed? Retweet this and send it to everyone you know. We can’t afford 4 more years of the #COVID__19 super spreader in chief 

Get to work for @JoeBiden 
https://t.co/NTitlOTEOv","[{'text': 'TrumpVirus', 'indices': [31, 42]}]",2020-10-09 17:38:57
"New York, NY","LATEST: Trump's Covid-19 diagnosis dramatically reshapes the 2020 race, with the president facing an unprecedented health challenge and staffing chaos

Want to know what happens next? Like ❤️ this tweet for updates sent straight to you 📱 https://t.co/NWAJ2hxWdT",[],2020-10-09 17:38:48
"Los Angeles, CA","Two more White House residence staff tested positive for Covid-19 nearly three weeks ago, a White House official tells @NBCNews on Friday. https://t.co/EFkvOFuckJ",[],2020-10-09 17:38:47
Los Angeles,Everyone who believes in THE REAL SCIENCE  should support the growing body of scientists AGAINST THE LOCKDOWN  and SIGN THIS PETITION NOW!! #COVID19 #OpenAmericaNow #BeBrave https://t.co/lL65lTTv9E,[],2020-10-09 17:38:45
"New York, USA","He’s failed on climate change.
He’s failed to address police brutality, and the ensuing unrest.
He’s failed on healthcare.
He’s failed on the world stage.
He’s failed on testing.
He’s failed the 211K+ citizens who’ve died from COVID-19.
He’s just a failure.

#TrumpIsAFailure",[],2020-10-09 17:38:44
"New York, USA","#MoscowMitch has had the Heroes Act on the Senate floor.  He has no intention of helping Americans who are suffering due to mishandling of the Response to the Covid pandemic.
But he will find time to confirm an unqualified SCOTUS Judge.
#FreshTweets
#OneV1 https://t.co/VYhAg2eEIo","[{'text': 'MoscowMitch', 'indices': [21, 33]}]",2020-10-09 17:38:43
"Los Angeles, CA","🗣️ Calling all Bruins and members of the broader @UCLA community ➡️ https://t.co/2Lo0xj6drL.

Share your #pandemic perspectives for study by future generations as part of “UCLA in LA: The #Coronavirus Years,"" a new project led by the Library's Center for Oral History Research. https://t.co/vaptMNDe5q","[{'text': 'pandemic', 'indices': [122, 131]}]",2020-10-09 17:38:38
"New York, USA","#SecondCommittee: Most of the #LDCs are located on the African continent. They have a high #development potential. It's important to maintain &amp; unleash it. For its part, even during #pandemic, 🇷🇺Russia's continued to provide assistance to the most vulnerable countries in #Africa. https://t.co/dl5gsIWfWg","[{'text': 'SecondCommittee', 'indices': [0, 16]}, {'text': 'LDCs', 'indices': [30, 35]}, {'text': 'development', 'indices': [91, 103]}, {'text': 'pandemic', 'indices': [186, 195]}, {'text': 'Africa', 'indices': [276, 283]}]",2020-10-09 17:38:34
"New York City, USA",There’s no cure (yet) for Covid-19. Anyone who tells you otherwise (Donald Trump) is a charlatan Con man. Pass it on. #TrumpVirus,[],2020-10-09 17:38:32
"Chicago, IL","""Regeneron currently has enough doses for 50,000 patients... To put that in context, the United States has 50,000 new cases of COVID-19 every day."" 

.@sarahzhang on the antibody cocktail that Trump received. 

https://t.co/QhyxHv8IH6",[],2020-10-09 17:38:30
"San Francisco, CA","Such an honor to be interviewed by @ByHeatherGD for @NGKids with other experts on ways to create resiliency in children, and sharing tips for parents during these times. #resiliency, #children, #pandemic https://t.co/PFymABzDkc","[{'text': 'resiliency', 'indices': [170, 181]}, {'text': 'children', 'indices': [183, 192]}, {'text': 'pandemic', 'indices': [194, 203]}]",2020-10-09 17:38:28
"New York, NY","New Yorkers demand NYS leaders commit to #MakeBillionairesPay to bring in an estimated $5.5 BILLION which is more than enough to create an emergency income fund for *ALL* excluded NYers.

NYS can, and must #FundExcludedWorkers hard-hit by COVID-19 now! https://t.co/4nDLYZjYQ4","[{'text': 'MakeBillionairesPay', 'indices': [41, 61]}, {'text': 'FundExcludedWorkers', 'indices': [206, 226]}]",2020-10-09 17:38:28
Chicago area,"DR. ARNOLD BERNARD GORIN of Scottsdale, Arizona, died of COVID-19 on July 31. 

He was an accomplished pulmonology intensivist in the ICU up until his passing. He was passionte about teaching others in the field, and treating critically ill patients. 

https://t.co/8Q6v8q1xiA https://t.co/9VWfcoCLFL",[],2020-10-09 17:38:10
"New York, NY","""Flexible working plans"" = our post-pandemic future https://t.co/SRubpWlwZv",[],2020-10-09 17:38:06
Some where in Miami,"New COVID-19 cases in past week:

Vietnam - 5
Taiwan - 9
Yemen - 10
New Zealand - 25

White House - 34",[],2020-10-09 17:38:04
"New York, NY","""Our findings suggest that 45% of COVID‐19 patients experience depression, 47% of patients experience anxiety, and 34% of patients experience sleep disturbances."" -new study published in Annals on the mental health impacts of #COVID19 https://t.co/OSDq16AObg","[{'text': 'COVID19', 'indices': [226, 234]}]",2020-10-09 17:38:01
New York City,"[Article]
Is it smart to start a business in 2020? COVID-19 is inspiring people to do just that.

Opportunity knocks alongside viruses.

Entrepreneurs are carpe dieming it through 2020: A new survey of 428 entrepreneurs by JustBusiness found that more than 1 in 5 entrepreneurs ar https://t.co/V0exnyylHM",[],2020-10-09 17:38:01
"Miami, FL","Trump was saved thanks to aborted fetuses. 

Any comment GOP Senators? Fox News? Amy Coney Barrett? Anyone?
#coronavirus #TrumpIsALaughingStock https://t.co/TstnxU5VuU","[{'text': 'coronavirus', 'indices': [126, 138]}]",2020-10-09 17:38:00
San Francisco Bay Area,"More #DrFauci to @stevenportnoy: He said the need for Trump to clear his throat did not alarm him, and that a lingering cough is not unusual for anyone recovering from #COVID19. Fauci also said it is not necessarily a sign that a person is still shedding the #coronavirus.","[{'text': 'DrFauci', 'indices': [23, 31]}]",2020-10-09 17:37:58
San Francisco Bay Area,"New: #DrFauci tells our @CBSNews colleague @stevenportnoy that he’s worried about public “confusion” when POTUS suggests he’s been “cured” of #coronavirus, and that in the wake of the president's apparent recovery, Americans will believe that the disease is not serious. #COVID19","[{'text': 'DrFauci', 'indices': [23, 31]}]",2020-10-09 17:37:55
New York,"Why isn’t #TrumpVirus trending at #1?

Is this great 🎥 from @MeidasTouch being suppressed? Retweet this and send it to everyone you know. We can’t afford 4 more years of the #COVID__19 super spreader in chief 

Get to work for @JoeBiden 
https://t.co/NTitlOTEOv","[{'text': 'TrumpVirus', 'indices': [31, 42]}]",2020-10-09 17:37:51
"New York, New York","Cluster of surprisingly high spread of #COVID19 at a single nursery in #Poland contrasts with the presumed negligible role of children in driving the #coronavirus pandemic, indicating those as young as 1–2 years old might be effective spreaders. https://t.co/fro38UtOUv","[{'text': 'COVID19', 'indices': [50, 58]}, {'text': 'Poland', 'indices': [82, 89]}]",2020-10-09 17:37:50
"New York, NY",Top 10 year-end tax planning tips https://t.co/dZj7l8kgmz,[],2020-10-09 17:37:50
