location,text,hashtags,tweetcreatedts
"New York, USA","Lindsey Graham aka ""Lady G"" does not look well, which might explain why he's too scared to take a COVID-19 exam. #SCOTUShearings #VoteThemAllOut","[{'text': 'SCOTUShearings', 'indices': [113, 128]}, {'text': 'VoteThemAllOut', 'indices': [129, 144]}]",2020-10-12 17:50:58
New York City,"The food world has been hit hard by #COVID-19. Tomorrow join @KellenCompany client, @nytimes and experts from across the food industry for their latest #TimesTalks series, Feeding the World, for a virtual discussion on #food security and supply.  Register: https://t.co/WIcZX2BBRC","[{'text': 'COVID', 'indices': [55, 61]}]",2020-10-12 17:50:55
New York,"Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 17:50:52
"Los Angeles, CA","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-12 17:50:42
"Los Angeles, CA","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 17:50:39
Chicago,"One state at a time... 
#wearadamnmask

https://t.co/IBADCfh2QL","[{'text': 'wearadamnmask', 'indices': [44, 58]}]",2020-10-12 17:50:33
"New York, NY","COVID-19 pandemic to cost Americans roughly $16 trillion, study says https://t.co/GoWmjmHZiG https://t.co/ZDE4J1mBta",[],2020-10-12 17:50:31
"Chicago, IL","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 17:50:27
"New York, NY",Spok Conference Highlights Importance of Care Team Communication Amidst COVID-19 Pandemic $SPOK https://t.co/NwDRLdTB9I,[],2020-10-12 17:50:21
"Chicago, IL","Today, instead of working on a COVID-19 relief package that people across the country desperately need, Senate Republicans started hearings for their SCOTUS nominee. Keep in mind that this is happening while an election is underway AND there's a COVID outbreak in the Senate.",[],2020-10-12 17:50:13
"New York, NY",@JohnCornyn still thinks Covid-19 is something to joke about.  Anyone from Texas think it's still funny?,[],2020-10-12 17:50:13
Chicago area,"Biden is still getting testing for COVID-19 daily and tested negative again today, per pool report.",[],2020-10-12 17:50:06
"Chicago, IL",Harris slams Republicans for pushing SCOTUS nomination over Covid-19 relief 🔥 🔥🔥https://t.co/pACr31nrl1,[],2020-10-12 17:50:06
"San Francisco, CA","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 17:50:05
"Chicago, IL",GeoVax's VA-VLP vector provides unique advantages to other vaccine platforms. https://t.co/BBlpNlTZDJ #singledose #durability #efficacy #norefrigeration #vaccines #COVID-19 #Ebola #HIV $GOVX https://t.co/UtdsFZvkLV,"[{'text': 'singledose', 'indices': [102, 113]}, {'text': 'durability', 'indices': [114, 125]}, {'text': 'efficacy', 'indices': [126, 135]}, {'text': 'norefrigeration', 'indices': [136, 152]}, {'text': 'vaccines', 'indices': [153, 162]}, {'text': 'COVID', 'indices': [163, 169]}, {'text': 'Ebola', 'indices': [173, 179]}, {'text': 'HIV', 'indices': [180, 184]}]",2020-10-12 17:50:03
Chicago,GeoVax's VA-VLP vector provides unique advantages to other vaccine platforms. https://t.co/LLKRNRm0oN #singledose #durability #efficacy #norefrigeration #vaccines #COVID-19 #Ebola #HIV $GOVX https://t.co/jjYytkR0ni,"[{'text': 'singledose', 'indices': [102, 113]}, {'text': 'durability', 'indices': [114, 125]}, {'text': 'efficacy', 'indices': [126, 135]}, {'text': 'norefrigeration', 'indices': [136, 152]}, {'text': 'vaccines', 'indices': [153, 162]}, {'text': 'COVID', 'indices': [163, 169]}, {'text': 'Ebola', 'indices': [173, 179]}, {'text': 'HIV', 'indices': [180, 184]}]",2020-10-12 17:50:03
"Chicago, IL",It seems some Pharma companies are racing towards a finish line that may not guarantee a successful outcome for COVID-19 vaccines - it's a marathon not a race https://t.co/Q0FA9ZNTZl #COVID-19 #vaccines #durability #efficacy #single-dose https://t.co/rehCvdPnkv,"[{'text': 'COVID', 'indices': [183, 189]}, {'text': 'vaccines', 'indices': [193, 202]}, {'text': 'durability', 'indices': [203, 214]}, {'text': 'efficacy', 'indices': [215, 224]}, {'text': 'single', 'indices': [225, 232]}]",2020-10-12 17:50:02
"New York, NY","Join @ACSCAN tomorrow at 1 PM EST for a discussion about ""Medicaid &amp; COVID-19 through the Health Equity Lens"" featuring one of @CornellCHEQ Co-Directors @povertyscholar.

Register here: https://t.co/axuAN2OpNg
@WCMGIM #CCHEq https://t.co/L8XM3r5sO7",[],2020-10-12 17:50:02
"New York, NY","I guarantee that the Covid-19 virus will ""simply disappear"" when we're dead from it.",[],2020-10-12 17:50:01
"New York, NY","Sen. Lee speaking without a mask, despite CDC guidelines:

“CDC recommends that all people, whether or not they have had COVID-19, take steps to prevent getting and spreading COVID-19. Wash hands regularly, stay at least 6 feet away from others... and wear masks.”",[],2020-10-12 17:50:01
"Chicago, IL","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 17:49:59
"San Francisco, CA",Two Black university leaders urged their campuses to join a Covid-19 vaccine trial. The backlash was swift. https://t.co/99Kvx5ygZK via @statnews,[],2020-10-12 17:49:52
"Chicago, IL",A guide to your rights as a Chicago renter during a pandemic. | @city_bureau https://t.co/wJeOudK341,[],2020-10-12 17:49:48
"San Francisco, CA","Sen. Mike Lee, who tested positive for coronavirus10 days ago, attended the SCOTUS nomination hearing and spoke without a mask. Sen. Thom Tillis, the other committee member who recently tested positive for Covid-19, participated in the hearing remotely https://t.co/TyZzYVYg5C",[],2020-10-12 17:49:46
"New York, NY",People who attended Trump's rallies now in hospital with Covid-19 as he plans more events nationwide https://t.co/mci2HWSU1P via @Yahoo,[],2020-10-12 17:49:43
New York City,"@PositivelyJoan @GRTVnews Nothing like experience #GSK already developed a pandemic #vaccine so we have a qualified candidate. If by qualified experience we mean the assurance of obscene profits despite disastrous public health results.

https://t.co/8t8BK3WSM0 https://t.co/HL9Du9OZf4","[{'text': 'GSK', 'indices': [50, 54]}, {'text': 'vaccine', 'indices': [84, 92]}]",2020-10-12 17:49:42
"Chicago, IL USA",BREAKING: Prime Minister Boris Johnson confirms there are more people in UK hospitals now with Covid-19 than when we went into lockdown on March 23.,[],2020-10-12 17:49:40
"Chicago, NYC",What does COVID-19 mean for the future of TV advertising? https://t.co/v2d6oC0RZF https://t.co/4JYUWSaBsT,[],2020-10-12 17:49:32
"San Francisco, CA","Is #COVID19 no worse than the flu, as the White House claims? Total US COVID deaths are 3-10x higher than annual flu deaths, says @Rutherford_UCSF https://t.co/BjFxpd7Gbe","[{'text': 'COVID19', 'indices': [24, 32]}]",2020-10-12 17:49:31
"New York, NY","Plans for a so-called ""air-bridge"" between the two cities would test travelers for COVID-19 before flying as Tampa International Airport offers tests to all travelers no matter what.

@GioBenitez
https://t.co/p1dbZrnVSq",[],2020-10-12 17:49:27
"New York, New York","Kern Collymore CC '10 &amp; Janene Yazzie '10 have been helping the Navajo Nation to combat the coronavirus by bolstering sustainable farming, collecting donations, and informing the public about the virus's impact on the Navajo Nation. #IndigenousPeoplesDay

https://t.co/NcABRoBvxI https://t.co/wtMXfUZ06b",[],2020-10-12 17:49:26
"New York, NY","People who recovered from COVID-19 may have lasting protection against reinfection, the new study shows https://t.co/qQSUJOAueb",[],2020-10-12 17:49:25
New York,"Join @ACSCAN tomorrow at 1 PM EST for a discussion about ""Medicaid &amp; COVID-19 through the Health Equity Lens"" featuring one of @CornellCHEQ Co-Directors @povertyscholar.

Register here: https://t.co/axuAN2OpNg
@WCMGIM #CCHEq https://t.co/L8XM3r5sO7","[{'text': 'CCHEq', 'indices': [222, 228]}]",2020-10-12 17:49:25
"Los Angeles, CA","Treating symptoms isn’t the same as healing the root cause of illness. There are no quick fixes and shortcuts to freedom. 
#wellness #atinutrition #HealthIsWealth #MotivationalMonday #MotivationalQuotes #quotesoftheday #health #heal #petercrone #freedom https://t.co/qqIVC1FeIb","[{'text': 'wellness', 'indices': [123, 132]}, {'text': 'atinutrition', 'indices': [133, 146]}, {'text': 'HealthIsWealth', 'indices': [147, 162]}, {'text': 'MotivationalMonday', 'indices': [163, 182]}, {'text': 'MotivationalQuotes', 'indices': [183, 202]}, {'text': 'quotesoftheday', 'indices': [203, 218]}, {'text': 'health', 'indices': [219, 226]}, {'text': 'heal', 'indices': [227, 232]}, {'text': 'petercrone', 'indices': [233, 244]}, {'text': 'freedom', 'indices': [245, 253]}]",2020-10-12 17:49:23
"Chicago, IL","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 17:49:23
New York State - EXCELSIOR,"@realDonaldTrump We ""look bad"" because of your incompetence. There are 6.5 M cases of COVID-19 in all of Europe. There are 7.9 M cases in the United States.

Resign.

#TrumpIsATraitor
#TrumpIsARacist
#TrumpIsALoser 
#TrumpIsANationalDisgrace 
#TrumpIsACompleteFailure
#TrumpIsALaughingStock https://t.co/XtRtomm55c","[{'text': 'TrumpIsATraitor', 'indices': [167, 183]}, {'text': 'TrumpIsARacist', 'indices': [184, 199]}, {'text': 'TrumpIsALoser', 'indices': [200, 214]}, {'text': 'TrumpIsANationalDisgrace', 'indices': [216, 241]}, {'text': 'TrumpIsACompleteFailure', 'indices': [243, 267]}, {'text': 'TrumpIsALaughingStock', 'indices': [268, 290]}]",2020-10-12 17:49:18
"Venice Beach, Los Angeles","Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 17:49:18
New York,"Which one is your favorite?  

Though there have been many ups and downs in the #pandemic, I’d have to agree that spending more time with the family has made me very happy. 😃 https://t.co/3bvdVK5Us7","[{'text': 'pandemic', 'indices': [80, 89]}]",2020-10-12 17:49:16
New York,"Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 17:49:15
"Chicago, IL","Promoted | Datacentrix recently held the first virtual version of its Mining Indaba event, which reiterated the importance of digital transformation with greater urgency now than ever before in light of the Covid-19 pandemic. #digitalbusiness https://t.co/JVaY87y3J2 https://t.co/4GDi4tNQJX","[{'text': 'digitalbusiness', 'indices': [226, 242]}]",2020-10-12 17:49:15
"Los Angeles, CA",Shame on you @CBSLA @CBSNews is this the type of employees you have? They’re trying to weaponize #coronavirus #Covid19 and #racism against peaceful #Armenian protestors who are protesting your horrendous #news coverage supporting #Azerbaijan as they try to exterminate Armenians https://t.co/7Z3MlXiGyp,"[{'text': 'coronavirus', 'indices': [115, 127]}, {'text': 'Covid19', 'indices': [128, 136]}]",2020-10-12 17:49:11
Los Angeles,"Breaking News
Now the World Health Organization is warning against lockdowns.  

I wonder how often this will be mentioned by the same media and politicians that used the WHO to justify crushing the economic life out of America especially our poorest.

https://t.co/pYZrCRxaN0",[],2020-10-12 17:49:10
"San Francisco, CA","Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 17:49:06
"New York, NY","Pool report: ""Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.""",[],2020-10-12 17:49:06
"San Francisco, CA","To help curb the spread of COVID-19, Right to Recover was supposed to give two weeks of minimum wage to workers within two weeks of contracting the virus. After dozens of recipients were left waiting for money six weeks later, the program is set to change.
https://t.co/toahbzr0m8",[],2020-10-12 17:49:05
New Jersey/Los Angeles,Black tape. #lockdown https://t.co/uEJgz30HL8,"[{'text': 'lockdown', 'indices': [12, 21]}]",2020-10-12 17:49:04
"San Francisco, CA, US","Many public health experts applaud ""bubbles"" (from the NBA bubble to quarantine pods established by families) as a way to resume some aspects of society even as cases surge.

Here's what we know about the bubble strategies that worked:  https://t.co/6EwtJ1p7vS",[],2020-10-12 17:49:03
new york city,Via @RawStory: Kamala Harris hammers Lindsey Graham for rushing court nominee instead of offering COVID-19 relief https://t.co/kjsIVWPdyO | #politics #trump #corruption,"[{'text': 'politics', 'indices': [140, 149]}, {'text': 'trump', 'indices': [150, 156]}, {'text': 'corruption', 'indices': [157, 168]}]",2020-10-12 17:49:03
Los Angeles,"Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 17:48:58
"New York, NY","Our partner @Novavax has begun Phase III clinical trials of its #COVID19 vaccine candidate, with the study set to enroll up to 10,000 volunteers in the UK. 

This is the third CEPI-supported #COVID19vaccine to enter late-stage clinical trials🗞️@nytimes 👇
https://t.co/qzrGRR135p","[{'text': 'COVID19', 'indices': [82, 90]}]",2020-10-12 17:48:53
SouthSide Chicago ,"Biden is still getting testing for COVID-19 daily and tested negative again today, per pool report.",[],2020-10-12 17:48:49
"Los Angeles, CA","""I know how a lot of people feel about Trump but I was hoping that he took it so he can get back in the race.""

WATCH: Man Given Same Experimental Treatment As President Trump Shares Story Of COVID-19 Recovery - https://t.co/Pv3EyLCj1s https://t.co/LlBRzuDLS6",[],2020-10-12 17:48:45
Los Angeles,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-12 17:48:41
Chicago/Washington DC,"ADA releases guide for practices interested in offering rapid, point-of-care COVID-19 testing. Download now. https://t.co/Lmjw80hK9V https://t.co/dVQb9sqVJM",[],2020-10-12 17:48:39
"Los Angeles, CA",The NBA reported 0 positive COVID-19 tests in the bubble. If only the US had a plan.,[],2020-10-12 17:48:35
New York City,"$PFE, $BNTX inks COVID-19 vaccine pact with the New Zealand government.

https://t.co/inloybp4OR https://t.co/TZnYP6bNXZ",[],2020-10-12 17:48:33
"Los Angeles, California","Interviews with incarcerated workers paint a disturbing picture of prison labor during the pandemic: meager wages, questionable infection control and the threat of more time in prison looming over their heads.
https://t.co/ZsEceCi1Ox",[],2020-10-12 17:48:33
"New York, NY","Sen. Lee speaking without a mask, despite CDC guidelines:

“CDC recommends that all people, whether or not they have had COVID-19, take steps to prevent getting and spreading COVID-19. Wash hands regularly, stay at least 6 feet away from others... and wear masks.”",[],2020-10-12 17:48:31
"San Francisco, CA",Update Policies on Donning and Doffing for COVID-19 Environment https://t.co/umxzqc1UDc @JacksonLewisPC  #Emplaw #PPE #CompensatedTime,"[{'text': 'Emplaw', 'indices': [123, 130]}, {'text': 'PPE', 'indices': [131, 135]}]",2020-10-12 17:48:28
"Chicago, IL","$PFE, $BNTX inks COVID-19 vaccine pact with the New Zealand government.

https://t.co/inloybp4OR https://t.co/TZnYP6bNXZ",[],2020-10-12 17:48:27
"New York, NY","10.12 MMQB!!

The @Dak injury, how the @dallascowboys go forward from here, where his contract situation is headed. ""Dak's that all-around dude you want."" Also ...

💥 Change in ATL.
💥 More the NFL and COVID-19.
💥 @JJWatt 
💥 Browns' rebirth.
💥 MORE!

https://t.co/T7IqnpceSR",[],2020-10-12 17:48:23
Los Angeles,A sweaty @LindseyGrahamSC is telling everyone that he tested negative for COVID-19 more than a week ago and he's fine because he doesn't have any symptoms ignoring everything we know about the virus.   Also people should just go to work even if they think they'll be infected,[],2020-10-12 17:48:23
San Francisco,"Yesterday (10/11), there were ~304,100 new #COVID19 cases worldwide and ~4,300 deaths. 

India saw the largest daily increase in cases (+66,732) followed by:

US (+44,614)
Brazil (+39,091)
Russia (+13,442)
UK (+12,872)
Argentina (+10,324)

https://t.co/HnLnwxAoXy https://t.co/ul5riY1NRc","[{'text': 'COVID19', 'indices': [52, 60]}]",2020-10-12 17:48:21
"Chicago, IL","$PFE, $BNTX inks COVID-19 vaccine pact with the New Zealand government.

https://t.co/inloybp4OR https://t.co/TZnYP6bNXZ",[],2020-10-12 17:48:18
"Los Angeles, CA","Richard Fox, @LoyolaMarymount expert on Congress and elections, discusses possible COVID-19 impacts on the Barrett confirmation vote and the election races that will decide whether the Senate remains red or turns blue.  https://t.co/iWGmqiW2Km #ListenEngageVote #Election2020",[],2020-10-12 17:48:16
"New York, USA","-COVID-related data on Indigenous groups is under-counted
because states will report us as ""other"" or lump us with other groups. But, for every 1 ""White"" person, above/approx. 3.3 Natives die due to COVID-19.",[],2020-10-12 17:48:14
"Florida, Maine, New York, and TEXAS","LOL. The CDC reports that 85% of Covid-19 patients were ""always"" or ""often"" wearing a mask. 

Masks don't stop the virus.",[],2020-10-12 17:48:10
"Chicago, IL","Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 17:48:09
"Chicago, IL","Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 17:48:08
Los Angeles,"One things for sure, this quarantine has made me a tough asshole...by that I mean my bidet is stuck in power wash mode. #lockdown #jokes","[{'text': 'lockdown', 'indices': [120, 129]}, {'text': 'jokes', 'indices': [130, 136]}]",2020-10-12 18:08:23
"New York, NY","With Bolivian hospitals filled with COVID-19, moms choose home birthing $DNOW https://t.co/G5H7NUBXFf",[],2020-10-12 18:08:21
Miami 🛩 Tampa 🛩 Baltimore ,"Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 18:08:19
"New York, NY","Most IMF loans extended during the Covid-19 pandemic have suggested or demanded spending cuts that would worsen poverty and inequality, Oxfam says https://t.co/75uediGFOj",[],2020-10-12 18:08:03
"Miami, FL","QUESTION OF THE DAY: Are you planning on 🚢 cruising once no-sail orders are lifted? Let us know here:
https://t.co/OY75OJpHiU

Story here: https://t.co/JXbzzwjkal https://t.co/UEUuPsswUp",[],2020-10-12 18:08:02
"New York, NY","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-12 18:08:02
"Palms, Los Angeles","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:07:50
Los Angeles,"Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 18:07:46
New York City,"Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 18:07:43
"New York, NY","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:07:39
"New York, NY","Sen. Lee speaking without a mask, despite CDC guidelines:

“CDC recommends that all people, whether or not they have had COVID-19, take steps to prevent getting and spreading COVID-19. Wash hands regularly, stay at least 6 feet away from others... and wear masks.”",[],2020-10-12 18:07:32
"San Francisco, CA","Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 18:07:30
NY/NJ/Los Angeles/Sacramento,"In her opening statement, @KamalaHarris notes that the Senate did not require members to be tested for #coronavirus, and many are not wearing masks. Her words are robbed of some of their impact by her remote appearance and boomy audio. #AmyConeyBarrett","[{'text': 'coronavirus', 'indices': [121, 133]}]",2020-10-12 18:07:29
"Los Angeles, CA","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:07:24
"Chicago, Il","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:07:23
"New York, NY","England unveils a three-tier system to combat Covid-19, closing bars and pubs in ""very high"" infection areas but keeping schools open https://t.co/ZOXY2rwPt5 via @bpolitics @TimRoss_1 @elashton @kitty_donaldson",[],2020-10-12 18:07:21
"Los Angeles, CA",See you in FLORIDA tomorrow night Covid-19. Big Super-Spreader Rally!!! https://t.co/kymcRV1Xt3,[],2020-10-12 18:07:17
"New York, USA","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:07:04
New York City,"People who recovered from COVID-19 may have lasting protection against reinfection, the new study shows https://t.co/qQSUJOAueb",[],2020-10-12 18:07:03
"Los Angeles, CA","ANDREA CIRCLE BEAR, 30, of Eagle Butte, SD, on the Cheyenne River Reservation died of COVID-19 in Texas. She was a loving mother who leaves behind six children and a grieving family. She gave birth to her sixth child while on a ventilator.

https://t.co/peVZiMeXh9",[],2020-10-12 18:07:00
"Uptown, Chicago","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:07:00
"Chicago, IL","Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a likely-exposed Chairman who won't get tested – shows just how far the GOP will go to steal another Supreme Court seat &amp; hand our courts over to extremists.",[],2020-10-12 18:06:57
San Francisco,"wait - THIS is what people miss about traveling?! 

https://t.co/7CB2oCP2oS",[],2020-10-12 18:06:55
"New York, NY","I wouldn't be surprised if there's a second wave of COVID-19. I wish people would take it more seriously.. Two months  
 and change left of 2020 let's see what's happens.",[],2020-10-12 18:06:52
New York / New Jersey,"To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:06:49
"Los Angeles, CA","To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-12 18:06:45
Chicago,"Electric cars to triple market share in Europe amid COVID-19, researchers say https://t.co/2o7ekcKhbn https://t.co/ECz4FyPHap",[],2020-10-12 18:06:34
"Los Angeles, California ","‼️@SenJoniErnst is a #coronavirus death toll denier whose blind loyalty to Trump helped turn #Iowa into a #COVID19 hot zone.

Time to say bye-bye to Joni.👋🏼

#ByeJoni @MeidasTouch #GOPSuperSpreaders #VOTE 
 https://t.co/8gDAU722GF","[{'text': 'coronavirus', 'indices': [40, 52]}, {'text': 'Iowa', 'indices': [112, 117]}, {'text': 'COVID19', 'indices': [125, 133]}]",2020-10-12 18:06:33
"Chicago, IL","‼️@SenJoniErnst is a #coronavirus death toll denier whose blind loyalty to Trump helped turn #Iowa into a #COVID19 hot zone.

Time to say bye-bye to Joni.👋🏼

#ByeJoni @MeidasTouch #GOPSuperSpreaders #VOTE 
 https://t.co/8gDAU722GF","[{'text': 'coronavirus', 'indices': [40, 52]}, {'text': 'Iowa', 'indices': [112, 117]}, {'text': 'COVID19', 'indices': [125, 133]}]",2020-10-12 18:06:32
"Chicago, IL","Four Swiss Guards have tested positive for coronavirus and were showing symptoms, the Vatican said, as the surge in infections in surrounding Italy penetrates the Vatican walls. https://t.co/YHj6xmOz1Z",[],2020-10-12 18:06:32
"Chicago, NYC & DC",How are households managing to save through the COVID-19 crisis? Learn more in a new brief from @BlackRock’s #EmergencySavingsInitiative industry expert @buildcommwealth https://t.co/3oISU9mjVF,"[{'text': 'EmergencySavingsInitiative', 'indices': [109, 136]}]",2020-10-12 18:06:31
"New York, USA",BREAKING: Joe Biden was tested for COVID-19 today. he tested negative once again,[],2020-10-12 18:06:26
los angeles,"Four Swiss Guards have tested positive for coronavirus and were showing symptoms, the Vatican said, as the surge in infections in surrounding Italy penetrates the Vatican walls. https://t.co/YHj6xmOz1Z",[],2020-10-12 18:06:21
"Denver, CO; Chicago, IL",@realDonaldTrump New York has taken precautions to combat the spread of COVID-19 despite Drumpf’s total disregard of safety or compassion towards the American people. Vote @JoeBiden!,[],2020-10-12 18:06:20
Rhode Island/New York USA,Sen. Cory Booker speaks up for the workers in the Senate and elsewhere who are at risk of COVID-19 and who don’t have access to the health care GOP senators can get https://t.co/a6FQY9lSIr,[],2020-10-12 18:06:16
"New York, NY","It's a little bit funny to me that while railing against ""socialism"" one of the most uniquely used phrases from Republicans during the summer was “paycheck protection program"" in emails regarding COVID-19/coronavirus.",[],2020-10-12 18:06:14
New York,Amy Coney Barrett is “educated.” I take one look at her as she is speaking right now and all I can think about is that she attended a super-spreader event at the White House and did not wear a mask and exposed her children to COVID-19. So she is not very smart.,[],2020-10-12 18:06:08
"Miami, FL","#RT @phocuswire: LIVE BLOG: Next-gen vending machines gain traction in pandemic

https://t.co/QkJAa2kOXG via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'coronavirus', 'indices': [121, 133]}, {'text': 'coronavirusupdates', 'indices': [134, 153]}, {'text': 'covid19', 'indices': [154, 162]}, {'text': 'corona', 'indices': [163, 170]}, {'text': 'travel', 'indices': [171, 178]}, {'text': 'tourism', 'indices': [179, 187]}]",2020-10-12 18:06:07
"Los Angeles, CA #DTLA ",I’m so happy Scarface the rapper has survived #coronavirus but he’s left w/ the need for a kidney. Scarface has put out the call for a kidney donor. TI is doing his best to assist him &amp; I also wish for a donor to respond ASAP.,"[{'text': 'coronavirus', 'indices': [67, 79]}]",2020-10-12 18:06:06
"Chicago, IL","I am far more interested in hearing the COVID-19 hospitalizations rather than just new infections.

That’s a much better picture than just new cases, many of which are asymptomatic.",[],2020-10-12 18:06:05
"New York, New York",Helping the Navajo Nation combat #COVID19 - how two @Columbia alumni working on a reservation in the rural Southwest are fighting the virus with custom strategies and a long-term vision. #IndigenousPeoplesDay https://t.co/GGnCbHuT57,"[{'text': 'COVID19', 'indices': [33, 41]}, {'text': 'IndigenousPeoplesDay', 'indices': [187, 208]}]",2020-10-12 18:06:05
