location,text,hashtags,tweetcreatedts
"New York, USA","MC Oluomo denies allegation that He sponsored the attack on #AlausaProtest earlier today, FULL VIDEO 👇🏻

#EndSWATNow #EndsSARS #JosProtest #EndPoliceBrutality
Paystack James Nwafor COVID-19 ASUU Ondo NYSC Reekado Starboy Stripe Ezra Wizkid Mali Adagun Osha Wizzy Burna Fool Obiano https://t.co/izNwkatWPA","[{'text': 'AlausaProtest', 'indices': [74, 88]}, {'text': 'EndSWATNow', 'indices': [119, 130]}]",2020-10-15 23:15:01
"Los Angeles, CA","The Falcons are shutting down their facility after multiple positive COVID-19 tests, sources tell @AdamSchefter. https://t.co/kGsB3V4nW6",[],2020-10-15 23:14:52
Miami USA,Kentucky Gov. Beshear reports record-high total of new COVID-19 cases https://t.co/fJHQZdZ4E9,[],2020-10-15 23:14:48
"Los Angeles, CA","""In an effort to protect the population from an invisible virus, governments adopted a blueprint for government-enforced social distancing, a plan whose genesis stems from a 14-year-old girl’s science project and a library trip by George W. Bush.” https://t.co/35KCNOHMyH",[],2020-10-15 23:14:45
New York - NY - USA 🇺🇸,"Public health officials across the U.S. are releasing Covid-19 guidelines for Halloween, including how trick-or-treating should be handled as well as alternatives for parties and haunted houses. https://t.co/o7XjEDc1Jd https://t.co/1A4XXzUthg",[],2020-10-15 23:14:44
"Los Angeles, CA","NIH fundees...please look for an email today and respond to the ""NIH Impact of COVID-19 on Extramural Researchers Survey"" It is critical to tell @NIH how COVID is affecting your research....they want responses to inform NIH decisions so please fill it out",[],2020-10-15 23:14:38
Tampa & New York City,"BREAKING NEWS: Nebraska GOP Sen. Ben Sasse F-U’S TRUMP about failing on Covid-19, “kissing butts of dictators,” selling out allies, mistreating women, having “stupid political obsessions.” Validates all Trump critics. Full YouTube show https://t.co/vBhgE0uixu Short Version below https://t.co/kx17GHATCB",[],2020-10-15 23:14:35
"Long Island, New York","Four months ago today I lost my dad to COVID-19 complications.

There are over 200,000 families out there with anniversaries. 

It could have been prevented. https://t.co/YOWlgin74U",[],2020-10-15 23:14:33
Chicago,"Four months ago today I lost my dad to COVID-19 complications.

There are over 200,000 families out there with anniversaries. 

It could have been prevented. https://t.co/YOWlgin74U",[],2020-10-15 23:14:31
Syracuse New York ,"BREAKING NEWS: Nebraska GOP Sen. Ben Sasse F-U’S TRUMP about failing on Covid-19, “kissing butts of dictators,” selling out allies, mistreating women, having “stupid political obsessions.” Validates all Trump critics. Full YouTube show https://t.co/vBhgE0uixu Short Version below https://t.co/kx17GHATCB",[],2020-10-15 23:14:31
"Los Angeles, CA","A passenger on Biden’s plane tested positive for Covid-19, the Democratic campaign says https://t.co/rfQ2oIYA6J",[],2020-10-15 23:13:40
"Los Angeles, California","L.A. health officials warn against a 'herd immunity' strategy for COVID-19.

https://t.co/KCX3KtcLJ9",[],2020-10-15 23:13:16
"Los Angeles, CA","COVID-19 Daily Update:
October 15, 2020
New Cases: 1,233 (286,183 to date)
New Deaths: 24 (6,834 to date)
Current Hospitalizations: 723 https://t.co/CHAJY0lLFm",[],2020-10-15 23:13:10
"Los Angeles, CA",We must stop pretending that death is the only adverse outcome from COVID-19. We must stop pretending that COVID-19 is a weeks-long illness—rather than one of an unknown duration. We must stop pretending we know the long-term effects of this virus on anyone—even the asymptomatic. https://t.co/qZ6W61czaQ,[],2020-10-15 23:13:07
Los Angeles,"Your reminder, when it comes to COVID-19, @JoeBiden and @KamalaHarris believe in safety, transparency and honesty above all else.",[],2020-10-15 23:12:43
"Los Angeles, CA","It’s Global Handwashing Day! Remember that washing your hands can be more effective in fighting COVID-19 than hand sanitizer. Although hand sanitizer can be a quick solution, soap molecules are much more effective at destroying the surface membranes of bacteria and viruses. https://t.co/mSd20tboA3",[],2020-10-15 23:12:05
"Los Angeles, CA","😱While most Americans locked down due to the highly contagious #coronavirus, Tiffany “Grifter Barbie” Trump partied with her MASKLESS friends.

Let’s get rid of these reckless grifters.

#ByeTiffany @MeidasTouch #TrumpCrimeFamily #VOTE 
 https://t.co/e5nET8OGTp","[{'text': 'coronavirus', 'indices': [82, 94]}]",2020-10-15 23:11:54
"Los Angeles, California",#BreakingNews #arirang #Coronavirus #coronaviruspandemic #covid19 Yet another White House aid: Stephen Miller tested covid-19 positive https://t.co/vH4oEtA6qZ https://t.co/Pq3KBSJJvP,"[{'text': 'BreakingNews', 'indices': [15, 28]}, {'text': 'arirang', 'indices': [29, 37]}, {'text': 'Coronavirus', 'indices': [38, 50]}, {'text': 'coronaviruspandemic', 'indices': [51, 71]}, {'text': 'covid19', 'indices': [72, 80]}]",2020-10-15 23:11:35
Los Angeles,"UPDATED: #Falcons shut down facilities -- ""Keep it them at the level of having a camp fire and prevent it from turning into a forest fire, which is obviously what we are trying to do here,” said NFL chief medical officer Dr. Allen Sills.  https://t.co/wZZss8Vf6k","[{'text': 'Falcons', 'indices': [26, 34]}]",2020-10-15 23:11:16
Los Angeles,"This administration doesn't care if we die.

OSHA Doesn't Expect Employers To Report COVID-19 Hospitalizations Anymore | HuffPost https://t.co/PRLyq2g2Bb",[],2020-10-15 23:11:05
"San Francisco, Ca","I have just been informed that a member of my front office has tested positive to COVID-19 this morning. I myself have tested negative. 

However as a precaution I am immediately leaving the European Council to go into self-isolation.",[],2020-10-15 23:10:17
"San Francisco, Ca","WORRISOME OUTBREAK—this one Canadian gym did almost everything right—6 feet apart, symptom screenings, cleaning, 50% capacity, masks before and after class. But no air ventilation improvement. Now an outbreak of 61 primary and secondary #COVID19 cases. 🧵 
https://t.co/W7YJjLWKf2",[],2020-10-15 23:10:01
Los Angeles,"There's a low risk for travelers on airplanes to contract COVID-19 and other airborne viruses, an early military study released Thursday suggests -- regardless of where passengers sit. 

https://t.co/XuEDPgGAam",[],2020-10-15 23:09:35
"Hollywood, Los Angeles",We're excited to announce that we will provide wait times for those exercising their right to #VOTE in the #2020Election here in #LasVegas. Download the app today to see when you should hit the polls. Thanks @KTNV for the feature! #SocialDistancing https://t.co/N707i08ruE,"[{'text': 'VOTE', 'indices': [111, 116]}, {'text': '2020Election', 'indices': [124, 137]}]",2020-10-15 23:09:32
"City Island, New York City, NY",No need for Biden to quarantine after flying with person who tested positive for COVID-19: campaign https://t.co/ON3Rau0ElQ https://t.co/kPgVGt37ln,[],2020-10-15 23:09:22
Chicago Suburbs,Tollway revenue drop reflects how many are staying at home during COVID-19 https://t.co/54kpDbWVrM,[],2020-10-15 23:09:03
"Los Angeles, California","COVID-19 Daily Update:
October 15, 2020
New Cases: 1,233 (286,183 to date)
New Deaths: 24 (6,834 to date)
Current Hospitalizations: 723 https://t.co/CHAJY0lLFm",[],2020-10-15 23:08:41
"Los Angeles, CA, USA","Sinclair stations are set to air a monologue falsely claiming masks and lockdown precautions do not help slow the spread of COVID-19

https://t.co/kfNwrj69yD",[],2020-10-15 23:08:36
Eko Miami,"Cristiano Ronaldo may have broken health rules when he returned to Italy after testing positive for Covid-19 in Portugal, Italy's sports minister said.

Full story...⬇",[],2020-10-15 23:07:54
"Los Angeles, CA",#ByeTiffany  I missed my son's 27th birthday because of Covid-19.  I have not seen him since February.  We have never been separated for this long.😥 https://t.co/wbBjciCP2q,"[{'text': 'ByeTiffany', 'indices': [15, 26]}]",2020-10-15 23:07:43
"Westwood, Los Angeles","The UCLA School of Law plans on continuing remote instruction through spring 2021 given the uncertainty of local health guidelines and COVID-19, announced Dean Jennifer Mnookin in an email sent to law students. https://t.co/YFHEAG0gmb",[],2020-10-15 23:06:53
New York City,"Scientists from @OxfordPhysics have developed an extremely rapid diagnostic test for Covid-19 that detects and identifies viruses in less than five minutes.
Read more here &gt;
https://t.co/aY7ubgPz3G",[],2020-10-15 23:06:36
"Chicago, IL","Illinois is reporting 4,015 new cases of COVID-19 today, our highest one-day total on record. While our positivity rate is lower than any of our neighbors, it's consistently growing &amp; that's cause for concern.
 
This pandemic is far from over. Please, wear a mask. #allinillinois https://t.co/J8H92maCe7",[],2020-10-15 23:06:19
"Los Angeles, California ",#ByeTiffany  I missed my son's 27th birthday because of Covid-19.  I have not seen him since February.  We have never been separated for this long.😥 https://t.co/wbBjciCP2q,"[{'text': 'ByeTiffany', 'indices': [15, 26]}]",2020-10-15 23:06:03
watsonville / los angeles,@truthseekers831 @r_itamura keep in mind that just in the past couple of weeks he refused to condemn white supremacy (that should be a very easy thing to condemn) and he continually calls COVID-19 the “China virus”,[],2020-10-15 23:05:18
"Los Angeles, California",Chapman University Deals With COVID-19 Cases Among Students https://t.co/X0dOCNsqWA,[],2020-10-15 23:05:13
San Francisco,"NEW: @SenSasse, during apparent call w/ constituents, excoriated @realDonaldTrump, saying he mishandled #coronavirus, ""kisses dictators' butts,"" spends like ""drunken sailor,"" mistreats women &amp; trash-talks evangelicals. There's so much more... https://t.co/BneEOGX0J6 @dcexaminer","[{'text': 'coronavirus', 'indices': [123, 135]}]",2020-10-15 23:04:28
los angeles,"My latest story for @r29unbothered explores how as the world becomes less safe for Black women more of us are turning to nature to catch our breathe. Thank you @andiawinslow and @evemeetswest for sharing your words and wisdom! 🍃🌱
https://t.co/qd0rA5dnT1",[],2020-10-15 23:04:25
Los Angeles CA via NYC,"We know them. 

They taught us. They looked out for us. They inspired us.

Today, we remember a few of the hundreds of K-12 teachers &amp; school staff lost to COVID-19. They were more than a statistic.

The second in a series from @FacesOfCOVID. https://t.co/8fDN1J8LQd",[],2020-10-15 23:04:16
"San Francisco, CA","The @BVIgnite COVID-19 Response Accelerator Demo Day is next week — have you registered to join?

Learn about our 18 #BVIgnite startups and their pandemic preparedness solutions in disinfection, environmental sensing, health screening, tracking &amp; beyond: https://t.co/ys0dKSnW7s https://t.co/S35aLfgi4k",[],2020-10-15 23:04:10
"Los Angeles, CA","Around 1,000 U.S. health care workers have died from COVID-19 — some of whom were left without essential personal protective equipment. ""There’s a failure in the system,"" says Ernest Grant, president of the American Nurses Association. WATCH: https://t.co/ooAucZJ4VM",[],2020-10-15 23:04:10
"Los Angeles, CA",US Passes 8 Million COVID-19 Cases  https://t.co/2Yj6jOgIHJ,[],2020-10-15 23:03:59
"Los Angeles, CA","😱While most Americans locked down due to the highly contagious #coronavirus, Tiffany “Grifter Barbie” Trump partied with her MASKLESS friends.

Let’s get rid of these reckless grifters.

#ByeTiffany @MeidasTouch #TrumpCrimeFamily #VOTE 
 https://t.co/e5nET8OGTp","[{'text': 'coronavirus', 'indices': [82, 94]}]",2020-10-15 23:03:52
Los Angeles,"France has issued a curfew amid a second wave of COVID-19.

Europe's mortality rates are now closer to the US. #GraphicTruth @gzeromedia https://t.co/Wx2d2JGmLo",[],2020-10-15 23:03:45
I'm from Chicago,"hahaha #COVIDIOTS

Chris Christie says he was in ICU for 7 days battling Covid-19, urges Americans to wear masks  https://t.co/94VO4XGknm","[{'text': 'COVIDIOTS', 'indices': [7, 17]}]",2020-10-15 23:03:42
"Los Angeles, CA","Your reminder, when it comes to COVID-19, @JoeBiden and @KamalaHarris believe in safety, transparency and honesty above all else.",[],2020-10-15 23:03:26
Los Angeles,"WE DID IT!
The worst day for new US #coronavirus cases in ten weeks!
The most new cases in the world!
Nine months into this and still no plan (except for herd immunity, which would kill up to five million Americans).

#COVID doesn't go away until Trump does. https://t.co/5TM7bU0WXX","[{'text': 'coronavirus', 'indices': [36, 48]}, {'text': 'COVID', 'indices': [218, 224]}]",2020-10-15 23:03:11
Los Angeles,"Orange County officials reminded residents to avoid extended family gatherings, even as the holiday season approaches, to prevent the spread of COVID-19. For Halloween, families are encouraged to celebrate at home or take part in drive-thru events. https://t.co/TRK7HVkwAB",[],2020-10-15 23:02:48
"Los Angeles, CA","L.A. County today reported 1,233 newly confirmed cases of the novel coronavirus and 24 deaths, bringing countywide totals to 286,183 cases and 6,834 deaths https://t.co/HE7yKKica0",[],2020-10-15 23:01:42
"San Francisco, CA","Biden pool report: From the campaign: ""'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-15 23:34:39
los angeles,"In the past 24 hours, 62,000 Americans have been diagnosed with Covid-19, the highest number in months",[],2020-10-15 23:34:36
"Los Angeles, CA",Oxford scientists develop five-minute COVID-19 antigen test https://t.co/JnGFL7s6rR https://t.co/HyUiffnYRa,[],2020-10-15 23:34:32
New York City,"Tune into our upcoming webinar where we will examine why studying the #liberalarts during a global #pandemic is not only worthwhile but necessary. With @Kin_Loch, Dr. @JosephLoconte, Dr. @HootenWilson, and Dr. @zenahitz: https://t.co/XWyojba9uA https://t.co/58wCjwuzhT","[{'text': 'liberalarts', 'indices': [91, 103]}, {'text': 'pandemic', 'indices': [120, 129]}]",2020-10-15 23:34:13
"Chicago, IL","If you think Donald Trump's public statements about the coronavirus and his own illness ultimately amount to him saying that anyone who didn't immediately get better after contracting COVID-19 was not only physically weak but in some way personally fragile, you're exactly right.",[],2020-10-15 23:34:11
San Francisco,"Biden campaign puts out another negative Covid test. This one from today. 

From the campaign: 
“Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.”",[],2020-10-15 23:34:08
"Los Angeles, CA",Potentially as #coronavirus caseloads soar. https://t.co/xJnAdhZUZ2,"[{'text': 'coronavirus', 'indices': [15, 27]}]",2020-10-15 23:34:07
"San Francisco, California","NEW: @SenSasse, during apparent call w/ constituents, excoriated @realDonaldTrump, saying he mishandled #coronavirus, ""kisses dictators' butts,"" spends like ""drunken sailor,"" mistreats women &amp; trash-talks evangelicals. There's so much more... https://t.co/BneEOGX0J6 @dcexaminer","[{'text': 'coronavirus', 'indices': [123, 135]}]",2020-10-15 23:33:58
"New York, USA","Around 1,000 U.S. health care workers have died from COVID-19 — some of whom were left without essential personal protective equipment. ""There’s a failure in the system,"" says Ernest Grant, president of the American Nurses Association. WATCH: https://t.co/ooAucZJ4VM",[],2020-10-15 23:33:57
"New York, NY","Department of Irony Department: Chris Christie says he was in ICU for 7 days battling Covid-19, urges Americans to wear masks https://t.co/MApgzejgvx via @nbcnews",[],2020-10-15 23:33:51
"Los Angeles, CA","Hear that, 45?!

Chris Christie says he was in ICU for 7 days battling Covid-19, urges Americans to wear masks
https://t.co/5GGEjZncLP",[],2020-10-15 23:33:51
"Los Angeles, CA","A new study shows teens might be doing all right during the pandemic. Psychologist Jean Twenge says the percentage of teenagers experiencing depression is lower in 2020 than in 2018. 

How are you holding up during the pandemic? https://t.co/4jt3aFBxHu",[],2020-10-15 23:33:45
Los Angeles area,"😱While most Americans locked down due to the highly contagious #coronavirus, Tiffany “Grifter Barbie” Trump partied with her MASKLESS friends.

Let’s get rid of these reckless grifters.

#ByeTiffany @MeidasTouch #TrumpCrimeFamily #VOTE 
 https://t.co/e5nET8OGTp","[{'text': 'coronavirus', 'indices': [82, 94]}]",2020-10-15 23:33:43
Chicagoland,"After a month of warning signs, this week’s alarming numbers make it clear that the third surge of COVID-19 in the US has arrived. Sadly, we're not only seeing an increase in cases and hosp., but deaths are also starting to rise, after a 3-week downtrend. https://t.co/AtEsWXSIlb",[],2020-10-15 23:33:38
"New York, NY",#byetiffany trends as searing political ad contrasts Trump daughter's birthday party with Covid-19 restrictions other endure https://t.co/Iluvdnnjxn,"[{'text': 'byetiffany', 'indices': [0, 11]}]",2020-10-15 23:33:37
"New York, NY","“For us, it’s not just about surviving but keeping our heritage alive.” Today's update is from Alex Park of Cho Dang Gol in New York City: https://t.co/Rks0iRAkcs",[],2020-10-15 23:33:31
Los Angeles,"Chris Christie says he was in ICU for 7 days battling Covid-19, urges Americans to wear masks - says he was wrong.  https://t.co/yv80iykrmi",[],2020-10-15 23:33:28
"San Francisco, CA",Fox News founder Rupert Murdoch is reportedly “disgusted” by President Donald Trump’s failed handling of the novel coronavirus that causes COVID-19. He and his son Lachlan Murdoch are also partly responsible for it. https://t.co/1xd206TlRW,[],2020-10-15 23:33:24
"New York, USA","Justin Trudeau: Canada-US border will stay closed until America gets COVID-19 under control
https://t.co/8vsanWzx7N
via @usatodaytravel",[],2020-10-15 23:33:21
"San Francisco, CA","First #COVID19 death following likely reinfection. Like recent #US case, second time was worse. 

Bottom line- we don’t know how long natural immunity lasts. Expect vaccine immunity to be more durable. Wear your mask

https://t.co/xAzXJCxcMb","[{'text': 'COVID19', 'indices': [18, 26]}, {'text': 'US', 'indices': [75, 78]}]",2020-10-15 23:33:10
"Albany, New York","So Kentucky . . .

Moscow Mitch has been in the Senate 35 years.

That's 35 years TOO MANY.

Can you fix that for us?

Thanks!

#NBCBlackout #TwitterCensorship #COVID__19 #ByeTiffany #CrookedJoeBiden US Marshals Crystal Good Liz Allen Cube Russian Voters Big Tech 19 Days PhDs https://t.co/QBXJFQXpxJ",[],2020-10-15 23:33:06
New York City,"The @WHO has not changed its position on #Lockdowns and, in fact, has never been a proponent of lockdowns as the main way to prevent the spread of covid-19, writes @EdCara4 for @Gizmodo. https://t.co/vka0gYSgKa","[{'text': 'Lockdowns', 'indices': [59, 69]}]",2020-10-15 23:33:05
New York,@moderna_tx will not enforce #vaccine patents during #pandemic [via SmartBrief] https://t.co/ghu5W90GC5,"[{'text': 'vaccine', 'indices': [29, 37]}, {'text': 'pandemic', 'indices': [53, 62]}]",2020-10-15 23:33:02
"New York, NY","COVID Slide updates: Though schools remain closed for in-person instruction, the Connecticut Board of Education voted to approve the reopening of 16 school-site clinics. See more ways states are aiding schools amid the pandemic https://t.co/ZHHNKAJCII",[],2020-10-15 23:33:01
"Lincoln Park, Chicago","Sen. Deidre Henderson, the GOP nominee for Lt. Gov. Is back on oxygen two months after contracting COVID-19 #utpol #utleg #utgop

https://t.co/uw1Ag6jHGe","[{'text': 'utpol', 'indices': [127, 133]}]",2020-10-15 23:32:56
"San Francisco, CA","NEW: @SenSasse, during apparent call w/ constituents, excoriated @realDonaldTrump, saying he mishandled #coronavirus, ""kisses dictators' butts,"" spends like ""drunken sailor,"" mistreats women &amp; trash-talks evangelicals. There's so much more... https://t.co/BneEOGX0J6 @dcexaminer","[{'text': 'coronavirus', 'indices': [123, 135]}]",2020-10-15 23:32:55
Chicago,So an airline conducted a study trying to get you to get back in a plane?  #conflict https://t.co/QpM7oFN635,"[{'text': 'conflict', 'indices': [75, 84]}]",2020-10-15 23:32:53
CHICAGO ILL.,"⚠️As I’ve warned since JANUARY, #coronavirus infections would soar, once flu season arrives.

And now, flu season have arrived.

#COVID19 #WearAMask https://t.co/W4F5K8GJWo","[{'text': 'coronavirus', 'indices': [51, 63]}]",2020-10-15 23:32:38
"Miami, FL","When Twitter went down:

— Commission on Presidential Debates had proven rigged, with Steve Scully and Scaramucci coordinating 

— Hunter Biden compromised by Chinese (not just Russian elements)

— Biden camping has COVID-19, refuting everything they’ve said when Trump got it

🤔",[],2020-10-15 23:32:35
"Los Angeles, CA",Wells Fargo has fired more than 100 employees for collecting #coronavirus relief funds meant for struggling small businesses https://t.co/zjMeP0kPNu,"[{'text': 'coronavirus', 'indices': [71, 83]}]",2020-10-15 23:32:30
